id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
10382,9166821,JUPITER,Government of the People's Republic of China,China,Government of the People's Republic of China,China,Panama,Gen,1997,,9520,KR,Dalian Chun An Ship Management Co Ltd,China,Government of the People's Republic of China,China,2020-01-01T00:00:00Z
39792,9167435,KOTA RATU,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,1998,,13064,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
1236,9168831,MSC FLORIANA VI,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Liberia,Cont,1999,,63216,NK,MSC Shipmanagement Ltd,Cyprus,MSC Shipmanagement Ltd,Cyprus,2023-06-18T00:00:00Z
1570,9168843,MSC UNIFIC VI,Mediterranean Shipping Co SA (MSC),Switzerland,Mediterranean Shipping Co SA (MSC),Switzerland,Liberia,Cont,1999,,63180,ABS,MSC Shipmanagement Ltd,Cyprus,MSC Shipmanagement Ltd,Cyprus,2023-05-19T00:00:00Z
12221,9168855,EVER URANUS,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Panama,Cont,1999,,63216,NK,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
23173,9169122,MSC ANNICK,Chartworld Shipping Corp,Greece,Chartworld Shipping Corp,Greece,Liberia,Cont,1998,,52329,DNV,,,Chartworld Shipping Corp,Greece,2020-01-01T00:00:00Z
12213,9169158,EVER UNITY,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Evergreen Marine Corp Ltd,"Taiwan, Province Of China",Panama,Cont,1999,,63216,NK,,,Evergreen Marine Corp Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
30610,9169770,THERESA PISCES,Wilmar International Limited,Singapore,Wilmar International Limited,Singapore,Tuvalu,Chem,1999,,15441,BV,Safe Seas Ship Management FZE,United Arab Emirates,Wilmar International Limited,Singapore,2020-01-01T00:00:00Z
29480,9170107,THANH BA,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam,Gen,1997,,7445,NK,,,Vietnam Maritime Corp (VIMC),Viet Nam,2020-01-01T00:00:00Z
27459,9170597,TRANS IBERIA,Seatrans AS,Norway,Seatrans AS,Norway,Malta,Chem,1999,,19733,DNV,Seatrans Ship Management AS,Norway,Seatrans AS,Norway,2020-01-01T00:00:00Z
34544,9172399,OS 35,Oldstone Management Ltd.,Lebanon,Oldstone Management Ltd.,Lebanon,Tuvalu,Bulk,1999,,35362,KR,Oldstone Management Ltd,Greece,Oldstone Management Ltd.,Lebanon,2020-01-01T00:00:00Z
38158,9172715,NARIVA,PT Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,Indonesia,Tank,1998,,30977,NK,Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,2020-01-01T00:00:00Z
32773,9174610,STAR SINO,Unknown Chinese,China,Unknown Chinese,China,Liberia,Tank,1999,,46475,NK,Sino Ship Management Co Ltd,China,Unknown Chinese,China,2020-01-01T00:00:00Z
28828,9174622,SALUTE LEGEND,Sinochem International Corp.,China,Sinochem International Corp.,China,Hong Kong,Tank,1999,,46471,CC,Racon Ship Management Ltd,China,Sinochem International Corp.,China,2020-01-01T00:00:00Z
5879,9174634,GOLDEN SUCCESSFUL 82,Samios Shipping Co. S.A.,Greece,Samios Shipping Co. S.A.,Greece,Liberia,Bulk,1999,,73018,LR,,,Samios Shipping Co. S.A.,Greece,2022-04-12T00:00:00Z
32882,9174751,DHARMA KARTIKA VII,Unknown Indonesians,Indonesia,Unknown Indonesians,Indonesia,Isle of Man,PCC,1999,,2779,LR,,,Unknown Indonesians,Indonesia,2020-01-01T00:00:00Z
39768,9175602,KOTA ANGGUN,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,1999,,23842,LR,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
39182,9175767,ERDEK,Saehan Marine Service Co. Ltd.,"Korea, Republic Of",Saehan Marine Service Co. Ltd.,"Korea, Republic Of",Panama,Chem,1998,,10307,BV,Hicri Ercili Deniz Nakliyat Sanayi ve Ticaret Ltd. Sti,Turkey,Saehan Marine Service Co. Ltd.,"Korea, Republic Of",2020-01-01T00:00:00Z
29387,9175846,B- LPG SOPHIA,Vietnam Gas & Chemicals Transportation Corp,Viet Nam,Vietnam Gas & Chemicals Transportation Corp,Viet Nam,Panama,LPG,1997,,6665,KR,Neptune Fleet Managers Pte Ltd,Singapore,Vietnam Gas & Chemicals Transportation Corp,Viet Nam,2020-01-01T00:00:00Z
5896,9176993,KIN A,NGM Energy SA,Greece,NGM Energy SA,Greece,Liberia,Tank,2000,,298620,BV,Chemul Ships Management Co Ltd,China,NGM Energy SA,Greece,2022-04-12T00:00:00Z
41083,9178238,GRIYA ENIM,PT Humpuss Intermoda Transportasi,Indonesia,PT Humpuss Intermoda Transportasi,Indonesia,Indonesia,Tank,2000,,18010,KR,Humpuss Transportasi Kimia,Indonesia,PT Humpuss Intermoda Transportasi,Indonesia,2020-01-01T00:00:00Z
15633,9178240,SEMAR 77,Hutama Trans Kencana,Indonesia,Hutama Trans Kencana,Indonesia,Indonesia,Tank,2001,,18010,KR,PT. Humpuss Intermoda Transportasi,Indonesia,Hutama Trans Kencana,Indonesia,2020-01-01T00:00:00Z
38201,9178549,SUNGAI MAS,PT Tempuran Emas Tbk,Indonesia,PT Tempuran Emas Tbk,Indonesia,Indonesia,Cont,1999,,28876,NK,,,PT Tempuran Emas Tbk,Indonesia,2020-01-01T00:00:00Z
6671,9180164,RIDGEBURY PURPOSE,Ridgebury Tankers LLC,United States of America,Ridgebury Tankers LLC,United States of America,Marshall Islands,Tank,2000,,299999,LR,Moonlight Shipping Pte Ltd,Singapore,Ridgebury Tankers LLC,United States of America,2022-03-15T00:00:00Z
3120,9180906,TASOS,EuroDry Ltd,Greece,Eurobulk Ltd,Greece,Marshall Islands,Bulk,2000,,75100,LR,Eurobulk (Far East) Ltd Inc,Philippines,Eurobulk (Far East) Ltd Inc,Philippines,2023-01-26T00:00:00Z
39790,9182033,KOTA AZAM,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,1999,,23650,LR,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
27490,9182162,MICHALAKIS,Seatrans Management Entrprises Inc.,Greece,Seatrans Management Entrprises Inc.,Greece,Barbados,Bulk,1998,,45769,NK,,,Seatrans Management Entrprises Inc.,Greece,2020-01-01T00:00:00Z
31612,9183817,BUKHTA NAGAEVA,TransOilBunker Co. Ltd,Russian Federation,TransOilBunker Co. Ltd,Russian Federation,Sierra Leone,Chem,1999,,21823,ABS,TransOilBunker Co. Ltd.,Russian Federation,TransOilBunker Co. Ltd,Russian Federation,2020-01-01T00:00:00Z
26871,9185499,OCEANUS SWORD,Shanghai Hongyu Shipping Co Ltd,China,Shanghai Hongyu Shipping Co Ltd,China,Liberia,Chem,2000,,48338,DNV,Shanghai Hongyu Shipping Co Ltd,China,Shanghai Hongyu Shipping Co Ltd,China,2020-01-01T00:00:00Z
20264,9185815,NIHAT-M,Atlantik Denizcilik Ticaret ve Sanayi AS,Turkey,Atlantik Denizcilik Ticaret ve Sanayi AS,Turkey,Panama,Bulk,1998,,32942,NK,,,Atlantik Denizcilik Ticaret ve Sanayi AS,Turkey,2020-01-01T00:00:00Z
39044,9185920,ZHENG HE 2,Salmar Shipping,Greece,Salmar Shipping,Greece,Marshall Islands,Chem,2000,,20895,NK,Salmar Shipping,Greece,Salmar Shipping,Greece,2020-01-01T00:00:00Z
15534,9187382,BAO JIA,Hubei Qin Tai Shipping Co. Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,Panama,Bulk,1999,,48913,RI,Hubei Qin Tai Shipping Co Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,2020-01-01T00:00:00Z
30959,9187801,BANGPAKAEW,Wong Samut Navigation Co. Ltd.,Thailand,Wong Samut Navigation Co. Ltd.,Thailand,Thailand,Gen,1998,,7481,NK,Wong Samut Navigation Co. Ltd.,Thailand,Wong Samut Navigation Co. Ltd.,Thailand,2020-01-01T00:00:00Z
37698,9189419,CELEBRITY MILLENNIUM,Royal Caribbean Cruises Ltd. (RCCL),United States of America,Royal Caribbean Cruises Ltd. (RCCL),United States of America,Malta,VP,2000,,11928,LR,,,Royal Caribbean Cruises Ltd. (RCCL),United States of America,2020-01-01T00:00:00Z
9852,9189940,STAR MAIA,Grieg Star AS,Norway,Grieg Star AS,Norway,Isle of Man,Bulk,1998,,50655,DNV,,,Grieg Star AS,Norway,2020-01-01T00:00:00Z
15543,9190016,BAO YU,Hubei Qin Tai Shipping Co. Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,Panama,Bulk,1999,,24115,NK,Hubei Qin Tai Shipping Co Ltd,China,Hubei Qin Tai Shipping Co. Ltd,China,2020-01-01T00:00:00Z
37238,9190755,LEDA MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2001,,63200,LR,Maersk A/S,Denmark,Moller AP,Denmark,2020-01-01T00:00:00Z
40964,9190810,HIJAU SEGAR,PT Pelayaran Nusantara Salam Pacific Indonesia Line,Indonesia,PT Pelayaran Nusantara Salam Pacific Indonesia Line,Indonesia,Indonesia,Cont,1999,,9866,DNV,,,PT Pelayaran Nusantara Salam Pacific Indonesia Line,Indonesia,2020-01-01T00:00:00Z
34307,9192258,ENCORE,Obis Ship Management LLC,Ukraine,Obis Ship Management LLC,Ukraine,Panama,Tank,2000,,105588,LR,Pacific Ocean Shipmanagement LP,Russian Federation,Obis Ship Management LLC,Ukraine,2020-01-01T00:00:00Z
22870,9192698,LE HE,China Ocean Shipping Co (Cosco) Guangzhou,China,China Ocean Shipping Co (Cosco) Guangzhou,China,China,Gen,2001,,28450,CC,,,China Ocean Shipping Co (Cosco) Guangzhou,China,2020-01-01T00:00:00Z
17442,9194440,BMC CAROL,Binh Minh International Sunrise Shipping JSC,Viet Nam,Binh Minh International Sunrise Shipping JSC,Viet Nam,Panama,Gen,1999,,14181,ABS,,,Binh Minh International Sunrise Shipping JSC,Viet Nam,2020-01-01T00:00:00Z
10141,9194452,BLUE LOTUS,Government of the Socialist Republic of Vietnam,Viet Nam,Government of the Socialist Republic of Vietnam,Viet Nam,Panama,Gen,1999,,14187,NK,ITC International Transport & Trading JSC,Viet Nam,Government of the Socialist Republic of Vietnam,Viet Nam,2020-01-01T00:00:00Z
13513,9197466,PAULA,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Antigua and Barbuda,Gen,2000,,8967,DNV,,,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
13474,9197478,WIEBKE,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Antigua and Barbuda,Gen,2000,,9531,DNV,SAL Ship Management UG,Germany,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
30104,9198276,YM ORCHID,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Yang Ming Marine Transport Corp,"Taiwan, Province Of China",Liberia,Cont,2000,,68303,ABS,Fleet Ship Management Pte Ltd,Singapore,Yang Ming Marine Transport Corp,"Taiwan, Province Of China",2020-01-01T00:00:00Z
40292,9199270,OOCL CHICAGO,Orient Overseas International Ltd. (OOIL),Hong Kong,Orient Overseas International Ltd. (OOIL),Hong Kong,Hong Kong,Cont,2000,,67278,ABS,Orient Overseas Container Line Ltd,Hong Kong,Orient Overseas International Ltd. (OOIL),Hong Kong,2020-01-01T00:00:00Z
18632,9200433,AISHA SARWAR,Brave Royal Shipping Ltd,Bangladesh,Brave Royal Shipping Ltd,Bangladesh,Bangladesh,Bulk,2000,,48265,BV,,,Brave Royal Shipping Ltd,Bangladesh,2020-01-01T00:00:00Z
41358,9200457,BERKAH 99,Pelayaran Berkah Setanggi Timur,Indonesia,Pelayaran Berkah Setanggi Timur,Indonesia,Indonesia,Bulk,1999,,48220,BV,,,Pelayaran Berkah Setanggi Timur,Indonesia,2020-01-01T00:00:00Z
31485,9202209,UNI-POPULAR,Uniglory Marine Corp.,"Taiwan, Province Of China",Uniglory Marine Corp.,"Taiwan, Province Of China",Panama,Cont,2000,,19309,NK,,,Uniglory Marine Corp.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
31475,9202223,UNI-PREMIER,Uniglory Marine Corp.,"Taiwan, Province Of China",Uniglory Marine Corp.,"Taiwan, Province Of China",Panama,Cont,2001,,19309,NK,,,Uniglory Marine Corp.,"Taiwan, Province Of China",2020-01-01T00:00:00Z
14016,9205201,ATLANT,Kamchatka Shipping Co.,Russian Federation,Kamchatka Shipping Co.,Russian Federation,Russia,MISC,2003,,1270,DNV,,,Kamchatka Shipping Co.,Russian Federation,2020-01-01T00:00:00Z
9371,9205665,EASLINE OSAKA,Hyundai Corporation,"Korea, Republic Of",Hyundai Corporation,"Korea, Republic Of",Hong Kong,Cont,2000,,24973,NK,Easline Ship ManagementInc,Panama,Hyundai Corporation,"Korea, Republic Of",2020-11-27T00:00:00Z
1706,9207792,POWER,Liliang Shipping Co Ltd,China,Liliang Shipping Co Ltd,China,Panama,Bulk,2000,,45659,NK,Nanjing Beautiful-Sea Shipping Co Ltd,China,Liliang Shipping Co Ltd,China,2023-05-04T00:00:00Z
37276,9209518,MERIDIAN ACE,Mitsui Warehouse Co. (Mitsui Soko Co. Ltd.),Japan,Mitsui Warehouse Co. (Mitsui Soko Co. Ltd.),Japan,Japan,PCC,2000,,20144,NK,,,Mitsui Warehouse Co. (Mitsui Soko Co. Ltd.),Japan,2020-01-01T00:00:00Z
32545,9211559,MOLAT,Unknown Vietnamese,Viet Nam,Unknown Vietnamese,Viet Nam,Panama,Bulk,2000,,28355,BV,Fgas Petrol JSC,Viet Nam,Unknown Vietnamese,Viet Nam,2020-01-01T00:00:00Z
7599,9212242,CAPTAIN DIAMANTIS,Lemos Diamantis,Greece,Lemos Diamantis,Greece,Greece,Bulk,2000,,74757,ABS,,,Lemos Diamantis,Greece,2022-01-10T00:00:00Z
16613,9212400,CHAMTANG,IMS SA,Greece,IMS SA,Greece,Panama,Tank,2000,,35775,NK,Innovative Ukraine SC,Ukraine,IMS SA,Greece,2020-01-01T00:00:00Z
39691,9212515,PAC BANDA,Pacific Carriers Ltd.,Singapore,Pacific Carriers Ltd.,Singapore,Singapore,Cont,2000,,4535,ABS,,,Pacific Carriers Ltd.,Singapore,2020-01-01T00:00:00Z
5710,9212694,EAST ACE,S'Hail Shipping & Maritime Services,Qatar,S'Hail Shipping & Maritime Services,Qatar,Qatar,Bulk,2001,,75259,NK,Arka Global Marine Services LLC,United Arab Emirates,S'Hail Shipping & Maritime Services,Qatar,2022-04-20T00:00:00Z
5362,9212759,LADY SOFIA,Pentacontinent DMCC,United Arab Emirates,Pentacontinent DMCC,United Arab Emirates,Panama,Tank,2001,,160383,DNV,,,Pentacontinent DMCC,United Arab Emirates,2022-05-09T00:00:00Z
17244,9214044,GANDAWATI 1,Berlian Laju Tanker P.T.,Indonesia,Berlian Laju Tanker P.T.,Indonesia,Indonesia,Chem,1999,,16408,KR,Gold Bridge Shipping Ltd.,Hong Kong,Berlian Laju Tanker P.T.,Indonesia,2020-01-01T00:00:00Z
28093,9215048,SC CHAMPION XLV,Soechi Group,Indonesia,Soechi Group,Indonesia,Indonesia,Tank,2001,,109325,RI,Vektor Maritim,Indonesia,Soechi Group,Indonesia,2020-01-01T00:00:00Z
34458,9215270,BOW SUMMER,Odfjell Seachem AS,Norway,Odfjell Seachem AS,Norway,Norway (NIS),Chem,2005,,49592,DNV,Odfjell Management AS,Norway,Odfjell Seachem AS,Norway,2020-01-01T00:00:00Z
97,9215543,TYCOON,Unknown,Unknown,Delek Transport Agency Inc,Greece,Liberia,Bulk,2000,,74716,DNV,Delek Transport Agency Inc,Greece,Delek Transport Agency Inc,Greece,2023-10-03T00:00:00Z
36785,9216731,MTT MUARA,MTT & Priority Group,Malaysia,MTT & Priority Group,Malaysia,Malaysia,Cont,2000,,21373,RI,Nautica Ship Management Sdn Bhd,Malaysia,MTT & Priority Group,Malaysia,2020-01-01T00:00:00Z
36162,9217163,MARMUNA,Marconsult Gesellschaft Fur Reedereiberatung Mbh,Germany,Marconsult Gesellschaft Fur Reedereiberatung Mbh,Germany,Antigua and Barbuda,Gen,2002,,10601,RI,,,Marconsult Gesellschaft Fur Reedereiberatung Mbh,Germany,2020-01-01T00:00:00Z
36283,9217929,MANALAGI ENZI,Mana Lagi Pelayaran,Indonesia,Mana Lagi Pelayaran,Indonesia,Bahamas,Bulk,2002,,50354,LR,,,Mana Lagi Pelayaran,Indonesia,2020-01-01T00:00:00Z
11515,9218129,OCEANUS 08,Fgas Petrol JSC,Viet Nam,Fgas Petrol JSC,Viet Nam,Vietnam,LPG,2000,,3762,BV,Nhat Viet Transportation Corp.,Viet Nam,Fgas Petrol JSC,Viet Nam,2020-01-01T00:00:00Z
8520,9219020,CAPE QINGDAO,Alcyon Shipping Co. Ltd. (Efstathiou N J),Greece,Alcyon Shipping Co. Ltd. (Efstathiou N J),Greece,Bahamas,Bulk,2002,,170089,RI,Seawin Shipping Co Ltd,China,Alcyon Shipping Co. Ltd. (Efstathiou N J),Greece,2021-10-14T00:00:00Z
357,9219056,REX 1,Nava Ship Management Pte Ltd,Singapore,Nava Ship Management Pte Ltd,Singapore,Panama,Tank,2001,,164626,RI,Nava Ship Management Pte Ltd,Singapore,Nava Ship Management Pte Ltd,Singapore,2023-09-11T00:00:00Z
41185,9219264,MAHAKAMAH I,Pelita Bara Samudera,Indonesia,Pelita Bara Samudera,Indonesia,Indonesia,Chem,2001,,31687,RI,Vektor Maritim,Indonesia,Pelita Bara Samudera,Indonesia,2020-01-01T00:00:00Z
15787,9219393,MSC HELENA III,HCI Capital AG,Germany,HCI Capital AG,Germany,Portugal,Cont,2003,,41850,DNV,,,HCI Capital AG,Germany,2020-01-01T00:00:00Z
8135,9220964,MARJAN,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,Saudi Arabia,Tank,2002,,302977,ABS,Mideast Ship Management Ltd.,United Arab Emirates,The National Shipping Company of Saudi Arabia (BAHRI),Saudi Arabia,2021-11-24T00:00:00Z
23561,9221085,COSCO HAMBURG,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,China,United Kingdom,Cont,2001,,69193,LR,,,China COSCO Shipping Corp Ltd,China,2020-01-01T00:00:00Z
18679,9221334,ARCTURUS,Bulkseas Marine Management SA,Greece,Bulkseas Marine Management SA,Greece,Liberia,Bulk,2001,,76397,NK,Bulkseas Marine Management SA,Greece,Bulkseas Marine Management SA,Greece,2020-01-01T00:00:00Z
1498,9221554,AIDAVITA,Carnival Maritime GmbH,Germany,Carnival Maritime GmbH,Germany,Liberia,Pass,2002,,4232,DNV,Carnival Maritime GmbH,Germany,Carnival Maritime GmbH,Germany,2023-05-24T00:00:00Z
7525,9221592,CPT DIMITRIOS S,Sea Gate Navigation Ltd.,Greece,Sea Gate Navigation Ltd.,Greece,Liberia,Bulk,2001,,74133,NK,,,Sea Gate Navigation Ltd.,Greece,2022-01-17T00:00:00Z
31838,9221657,EL JUNIOR PNT,Tsakos Shipping & Trading SA,Greece,Tsakos Shipping & Trading SA,Greece,Marshall Islands,Tank,2001,,68467,LR,Harbour Ship Management Ltd,Turkey,Tsakos Shipping & Trading SA,Greece,2020-01-01T00:00:00Z
1209,9222481,NVL SIRIUS,NVL Trans Shipping Ltd.,Ukraine,NVL Trans Shipping Ltd.,Ukraine,Panama,Bulk,2001,,52342,NK,NVL Trans Shipping Ltd.,Ukraine,NVL Trans Shipping Ltd.,Ukraine,2023-06-20T00:00:00Z
39927,9223344,NARSA,PAO 'Sovcomflot',Russian Federation,PAO 'Sovcomflot',Russian Federation,Liberia,Tank,2002,,106532,DNV,,,PAO 'Sovcomflot',Russian Federation,2020-01-01T00:00:00Z
14377,9223540,OPEC NEPTUNE,Kumiai Senpaku Co.,Japan,Kumiai Senpaku Co.,Japan,Panama,LPG,2001,,49995,KR,Hung Phat Maritime Trading Service JSC,Viet Nam,Kumiai Senpaku Co.,Japan,2020-01-01T00:00:00Z
30299,9223710,AT GLORY,Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",Panama,Chem,2000,,8301,NK,Jie Sheng Ship Management Co Ltd,China,Zheng Yu Shipping Co Ltd,"Taiwan, Province Of China",2020-01-01T00:00:00Z
7191,9224295,JUDY II,Kunlun Holding Co. Ltd.,China,Kunlun Holding Co. Ltd.,China,Panama,Tank,2001,,309371,BV,Zhoushan Xinchi Ship Management Co Ltd,China,Kunlun Holding Co. Ltd.,China,2022-02-11T00:00:00Z
38913,9224453,MARS A,Sea Pioneer Shipping Corp,Greece,Sea Pioneer Shipping Corp,Greece,Liberia,Tank,2002,,159196,IR,Adyah Ship Management Pvt Ltd,India,Sea Pioneer Shipping Corp,Greece,2020-01-01T00:00:00Z
28920,9224506,WAN HAI 611,Wan Hai Lines (HK) Ltd,Hong Kong,Wan Hai Lines (HK) Ltd,Hong Kong,Singapore,Cont,2001,,71376,DNV,Wan Hai Lines Ltd,"Taiwan, Province Of China",Wan Hai Lines (HK) Ltd,Hong Kong,2020-01-01T00:00:00Z
37985,9224659,ASIA WISDOM,PT Waruna Nusa Sentana,Indonesia,PT Waruna Nusa Sentana,Indonesia,Indonesia,Bulk,2001,,50296,NK,,,PT Waruna Nusa Sentana,Indonesia,2020-01-01T00:00:00Z
25612,9224714,EILEEN,Titan Maritime Ltd.,Greece,Titan Maritime Ltd.,Greece,Panama,Bulk,2001,,75257,NK,,,Titan Maritime Ltd.,Greece,2020-01-01T00:00:00Z
18030,9226396,DONNACONA,C S L Group Inc.,Canada,C S L Group Inc.,Canada,Australia,Bulk,2001,,28115,LR,,,C S L Group Inc.,Canada,2020-01-01T00:00:00Z
9451,9226750,V ARCTIC TERN,Valhalla Shipping Inc,United States of America,Valhalla Shipping Inc,United States of America,Philippines,Bulk,2002,,51535,LR,,,Valhalla Shipping Inc,United States of America,2020-11-10T00:00:00Z
23564,9227778,COSCO HONGKONG,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,China,United Kingdom,Cont,2002,,69207,LR,,,China COSCO Shipping Corp Ltd,China,2020-01-01T00:00:00Z
7312,9229348,GSL NICOLETTA,Global Ship Lease Inc (GSL),United Kingdom,Global Ship Lease Inc (GSL),United Kingdom,Liberia,Cont,2002,,77900,LR,,,Global Ship Lease Inc (GSL),United Kingdom,2022-02-01T00:00:00Z
5419,9229362,ROAD,,,,,Barbados,Tank,2002,,105661,IR,,,,,2022-05-04T00:00:00Z
26925,9230012,TSM ALPHECCA,Shanghai Qiyong Ship Management,China,Shanghai Qiyong Ship Management,China,Liberia,Chem,2001,,16225,LR,Taihua Ship Management Ltd.,Hong Kong,Shanghai Qiyong Ship Management,China,2020-01-01T00:00:00Z
29671,9230177,PHILIPPA,VLK Marine Corp,Japan,VLK Marine Corp,Japan,Thailand,Chem,2000,,8319,BV,,,VLK Marine Corp,Japan,2020-01-01T00:00:00Z
21618,9230311,SUEZ CANAL,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,Liberia,Cont,2002,,71359,NK,Danaos Shipping Co Ltd,Greece,Danaos Shipping Co Ltd,Greece,2020-01-01T00:00:00Z
33365,9230505,NEW LEGEND,New Shipping Ltd,Greece,New Shipping Ltd,Greece,Liberia,Tank,2002,,159435,BV,New Shipping Ltd,Greece,New Shipping Ltd,Greece,2020-01-01T00:00:00Z
33370,9230517,NEW PRIDE,New Shipping Ltd,Greece,New Shipping Ltd,Greece,Liberia,Tank,2002,,159453,BV,New Shipping Ltd,Greece,New Shipping Ltd,Greece,2020-01-01T00:00:00Z
30710,9230751,CHIEF SEATTLE,Worldera UK Ltd,United Kingdom,Worldera UK Ltd,United Kingdom,Tuvalu,Bulk,2001,,52428,LR,,,Worldera UK Ltd,United Kingdom,2020-01-01T00:00:00Z
41133,9230854,EXPLORINDO 1,PT Buana Lintas Lautan TBK (BULL),Indonesia,PT Buana Lintas Lautan TBK (BULL),Indonesia,Indonesia,Tank,2001,,35751,DNV,Gemilang Bina Lintas Tirta,Indonesia,PT Buana Lintas Lautan TBK (BULL),Indonesia,2020-01-01T00:00:00Z
8047,9230969,TRIDENT AGILITY,Mercantile and Maritime Trading Pte Ltd,Singapore,Mercantile and Maritime Trading Pte Ltd,Singapore,Marshall Islands,Tank,2001,,298330,LR,Trident Asia Shipmanagement Pte Ltd,Singapore,Mercantile and Maritime Trading Pte Ltd,Singapore,2021-12-06T00:00:00Z
10031,9231028,GREEN OCEAN,Government of the People's Republic of China,China,Government of the People's Republic of China,China,Panama,Gen,2000,,7644,PR,Xiamen Xinfeng Shipping Co Ltd,China,Government of the People's Republic of China,China,2020-01-01T00:00:00Z
2716,9231274,ALFAISALIAH,Alfaisaliah Maritime Shipping Inc,Kuwait,Alfaisaliah Maritime Shipping Inc,Kuwait,Panama,Bulk,2001,,76623,RI,Alfaisaliah Maritime Shipping Inc,Kuwait,Alfaisaliah Maritime Shipping Inc,Kuwait,2023-03-02T00:00:00Z
40138,9231286,BONITA,Orion Bulkers Gmbh & Co. KG,Germany,Orion Bulkers Gmbh & Co. KG,Germany,Liberia,Bulk,2001,,76623,NK,,,Orion Bulkers Gmbh & Co. KG,Germany,2020-01-01T00:00:00Z
32658,9231327,LUCKY STAR,Unknown Chinese,China,Unknown Chinese,China,Liberia,Bulk,2002,,76662,NK,Shanghai Sunyoung Logistics Co Ltd,China,Unknown Chinese,China,2020-01-01T00:00:00Z
12411,9232034,GHETTY BOTTIGLIERI,Giuseppe Bottiglieri Shipping Co SpA,Italy,Giuseppe Bottiglieri Shipping Co SpA,Italy,Italy,Tank,2002,,40166,RI,Shanghai Xinsheng Ship Management,China,Giuseppe Bottiglieri Shipping Co SpA,Italy,2020-01-01T00:00:00Z
