id,imo,vessel_name,beneficial_owner,beneficial_owner_country,operator,operator_country,flag_name,vessel_type_code,built_year,buyer,dwt_design,class1_code,technical_manager,technical_manager_country,commercial_manager,commercial_manager_country,modified_at
35310,9259185,HEBE,Marshal Shipping LLC,United Arab Emirates,Marshal Shipping LLC,United Arab Emirates,Panama,Tank,2002,,107144,NK,Global Ship Management Ltd,Hong Kong,Marshal Shipping LLC,United Arab Emirates,2020-01-01T00:00:00Z
41145,9151125,TIRTASARI,PT Buana Lintas Lautan TBK (BULL),Indonesia,PT Buana Lintas Lautan TBK (BULL),Indonesia,Indonesia,Chem,1997,,5878,NK,Gold Bridge Shipping Ltd.,Hong Kong,PT Buana Lintas Lautan TBK (BULL),Indonesia,2020-01-01T00:00:00Z
17118,9372327,ANDROMEDA SPIRIT,Biko Kisen KK,Japan,Biko Kisen KK,Japan,Panama,PCC,2007,,15100,NK,MMS Co Ltd,Japan,Biko Kisen KK,Japan,2020-01-01T00:00:00Z
3416,9281853,BEKS LOYAL,China Shipbuilding Industry Corp (CSIC),China,China Shipbuilding Industry Corp (CSIC),China,Greece,Tank,2004,,69714,LR,Bernhard Schulte (Hellas) SPLLC,Germany,China Shipbuilding Industry Corp (CSIC),China,2022-12-20T00:00:00Z
2271,9286267,MSC GREENWICH,MC-Seamax Management LLC,United States of America,MC-Seamax Management LLC,United States of America,Madeira,Cont,2004,,101847,BV,MSC Shipmanagement Ltd,Cyprus,Mediterranean Shipping Co SA (MSC),Switzerland,2023-05-11T00:00:00Z
2852,9232060,ETOILE,Unknown,Unknown,Nicholas G. Moundreas Shipping SA,Greece,Liberia,Bulk,2001,,169770,DNV,Synergy Oceanic Services India Pvt Ltd,Singapore,Nicholas G. Moundreas Shipping SA,Greece,2023-02-18T00:00:00Z
30975,9682253,BALEARIC GAS,Ultragas (Europe) ApS,Denmark,Ultragas (Europe) ApS,Denmark,Denmark (DIS),LPG,2015,,24292,LR,Ultraship ApS,Denmark,Ultragas (Europe) ApS,Denmark,2020-01-01T00:00:00Z
18458,9508469,BBC RUSHMORE,Briese Schiffahrts Gmbh & Co. KG,Germany,Briese Schiffahrts Gmbh & Co. KG,Germany,Antigua and Barbuda,Gen,2012,,9356,DNV,,,Briese Schiffahrts Gmbh & Co. KG,Germany,2020-01-01T00:00:00Z
29494,9543304,BLUE STAR,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam Maritime Corp (VIMC),Viet Nam,Vietnam,Bulk,2010,,22704,NK,Vietnam Ocean Shipping JSC (VOSCO) (Cong Ty Co Phan Van Tai Bien Viet Nam),Viet Nam,Vietnam Maritime Corp (VIMC),Viet Nam,2020-01-01T00:00:00Z
18507,9362633,BBC SCANDINAVIA,Briese Schiffahrts Gmbh & Co. KG,Germany,Briese Schiffahrts Gmbh & Co. KG,Germany,Antigua and Barbuda,Gen,2007,,7534,DNV,,,Briese Schiffahrts Gmbh & Co. KG,Germany,2020-01-01T00:00:00Z
12406,9195494,PAWAN PUTRA,Geogas Trading SA,Switzerland,Geogas Trading SA,Switzerland,Panama,LPG,2000,,52160,BV,Wilhelmsen Ship Management Sdn Bhd,Malaysia,Geogas Trading SA,Switzerland,2020-01-01T00:00:00Z
4718,9544695,AOM JULIA,Keishin Kaiun Co Ltd,Japan,Augustea Oceanbulk Maritime Ltda,Madeira,Panama,Bulk,2009,,76596,NK,,,Augustea Oceanbulk Maritime Ltda,Madeira,2022-06-09T00:00:00Z
5249,9796298,KATIE K,Oceanbulk Carriers,Greece,Starbulk SA,Greece,Liberia,Bulk,2019,,206839,BV,Starbulk SA,Greece,Starbulk SA,Greece,2022-05-13T00:00:00Z
9926,9757216,YM WISDOM,Grace Ocean Pte Ltd,Singapore,Grace Ocean Pte Ltd,Singapore,Singapore,Cont,2019,,146749,ABS,Fleet Ship Management Pte Ltd,Singapore,Grace Ocean Pte Ltd,Singapore,2020-01-01T00:00:00Z
41084,9170614,GRIYA AMBON,PT Humpuss Intermoda Transportasi,Indonesia,PT Humpuss Intermoda Transportasi,Indonesia,Indonesia,Tank,1999,,18144,LR,Humpuss Transportasi Kimia,Indonesia,PT Humpuss Intermoda Transportasi,Indonesia,2020-01-01T00:00:00Z
29178,9176606,ASIAN EMPIRE,Wilhelmsen Wilh. ASA (WILSHIP),Norway,Wilhelmsen Wilh. ASA (WILSHIP),Norway,South Korea,PCC,1998,,25765,KR,,,Wilhelmsen Wilh. ASA (WILSHIP),Norway,2020-01-01T00:00:00Z
31188,9489091,UACC MARAH,UACC Bergshav Tanker AS,United Arab Emirates,UACC Bergshav Tanker AS,United Arab Emirates,Marshall Islands,Chem,2013,,45249,DNV,Fleet Management Ltd.,Hong Kong,UACC Bergshav Tanker AS,United Arab Emirates,2020-01-01T00:00:00Z
17217,9042295,BARKLY PEARL,Beng Kuang Marine Ltd,Singapore,Beng Kuang Marine Ltd,Singapore,Marshall Islands,Live,1993,,3280,BV,,,Beng Kuang Marine Ltd,Singapore,2020-01-01T00:00:00Z
15429,9122942,GLOVIS COMET,Hyundai Glovis Co Ltd,"Korea, Republic Of",Hyundai Glovis Co Ltd,"Korea, Republic Of",South Korea,PCC,1996,,21421,KR,,,Hyundai Glovis Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
1436,9747352,PTI DANUBE,Parakou Shipping Ltd,Hong Kong,Parakou Tankers Singapore Pte,Singapore,Hong Kong,Tank,2017,,49999,DNV,Parakou Shipmanagement Pte Ltd,Singapore,Parakou Tankers Singapore Pte,Singapore,2023-05-30T00:00:00Z
2898,9274525,SIMOON,Unknown,Unknown,Stena Sonangol Suezmax Pool LLC,United States of America,Panama,Tank,2004,,151174,DNV,Suntech Ship Management Pte Ltd,Singapore,Naig8 Asia Pte Ltd,Singapore,2023-02-16T00:00:00Z
2768,9259733,SNOW LOTUS,Pacific Shipmanagement Co - MAI,China,Pacific Shipmanagement Co - MAI,China,Panama,Tank,2004,,159149,CC,Pacific Shipmanagement Co - MAI,China,Pacific Shipmanagement Co - MAI,China,2023-02-26T00:00:00Z
8616,9842712,GOLDEN CORAL,Frontline Ltd (Bermuda),Bermuda,Frontline Ltd (Bermuda),Bermuda,Marshall Islands,Bulk,2019,,207989,LR,,,Frontline Ltd (Bermuda),Bermuda,2021-10-11T00:00:00Z
3375,9477414,KMAX LEADER,Porto Mare SA,Philippines,Porto Mare SA,Philippines,Liberia,Bulk,2010,,91827,LR,Porto Mare SA,Philippines,Porto Mare SA,Philippines,2022-12-23T00:00:00Z
6418,9356713,ONE TRITON,Nippon Yusen Kaisha (NYK Line),Japan,Ocean Network Express Pte Ltd,Singapore,Cayman Islands,Cont,2008,,80246,NK,,,Columbia Shipmanagement Ltd (Cyprus),Cyprus,2022-03-28T00:00:00Z
5878,9678812,MARTHA OLDENDORFF,Polembros Shipping Ltd,Greece,Oldendorff Carriers GmbH & Co KG,Germany,Liberia,Bulk,2014,,206048,ABS,Oldendorff Carriers GmbH & Co KG,Germany,Oldendorff Carriers GmbH & Co KG,Germany,2022-04-12T00:00:00Z
8258,9800300,BW LARISSA,BW Group Ltd,Bermuda,BW Group Ltd,Bermuda,Singapore,Tank,2019,,109990,LR,BW Fleet Management,Singapore,BW Group Ltd,Bermuda,2021-11-09T00:00:00Z
23731,8616623,FINOLA,Corral Line ApS,Denmark,Corral Line ApS,Denmark,Denmark (DIS),Live,1988,,1974,BV,Vega Maritime Company SA,Greece,Corral Line ApS,Denmark,2020-01-01T00:00:00Z
7302,9493016,ALONA,Cardiff Marine Inc.,Greece,Cardiff Marine Inc.,Greece,Malta,Bulk,2009,,177944,ABS,,,Cardiff Marine Inc.,Greece,2022-02-02T00:00:00Z
15422,9460899,GLOVIS COMPANION,Hyundai Glovis Co Ltd,"Korea, Republic Of",Hyundai Glovis Co Ltd,"Korea, Republic Of",Marshall Islands,PCC,2010,,18671,KR,,,Hyundai Glovis Co Ltd,"Korea, Republic Of",2020-01-01T00:00:00Z
585,9354959,XIANG FA 96,Tianjin Guanyuan Harbor Construction Engineering Co Ltd,China,Tianjin Guanyuan Harbor Construction Engineering Co Ltd,China,China,Offs,2006,,2463,ABS,Tianjin Guanyuan Harbor Construction Engineering Co Ltd,China,Tianjin Guanyuan Harbor Construction Engineering Co Ltd,China,2023-08-18T00:00:00Z
3678,9392030,GAS ASTRID,Stealth Maritime Corp. SA,Greece,Stealth Maritime Corp. SA,Greece,Marshall Islands,LPG,2009,,3103,BV,Stealth Maritime Corp. SA,Greece,Stealth Maritime Corp. SA,Greece,2022-11-09T00:00:00Z
6226,9750983,NORA,Ever Stella Shipping Investments Ltd,Singapore,Ever Stella Shipping Investments Ltd,Singapore,Singapore,Bulk,2016,,180000,LR,Ciner Ship Management,Turkey,Ever Stella Shipping Investments Ltd,Singapore,2022-03-31T00:00:00Z
3937,9519573,SHAGANG VOLITION,Everest Shipping Pte Ltd,Singapore,Everest Shipping Pte Ltd,Singapore,Liberia,Bulk,2012,,298004,NK,,,Everest Shipping Pte Ltd,Singapore,2022-09-28T00:00:00Z
15601,9853577,HASSI TOUAREG,Hyproc Shipping Co,Algeria,Hyproc Shipping Co,Algeria,Algeria,LPG,2019,,9670,BV,,,Hyproc Shipping Co,Algeria,2020-01-01T00:00:00Z
27061,9675585,MORNING CHERRY,Shoei Kisen KK,Japan,Shoei Kisen KK,Japan,Panama,PCC,2014,,18556,NK,,,Shoei Kisen KK,Japan,2020-01-01T00:00:00Z
9759,9619787,SEABISCUIT,Golden Union Shipping Co SA,Greece,Golden Union Shipping Co SA,Greece,Panama,Bulk,2014,,82624,NK,Golden Union Shipping Co SA,Greece,Golden Union Shipping Co SA,Greece,2020-01-01T00:00:00Z
2264,9696254,HIGH TRUST,Fukujin Kisen KK,Japan,Fukujin Kisen KK,Japan,Liberia,Tank,2016,,49990,RI,D'Amico Societa di Navigazione,Italy,Fukujin Kisen KK,Japan,2023-05-12T00:00:00Z
1810,9838670,STREAM PACIFIC,Utkilens AS,Norway,Fairfield Chemical Carriers Pte Ltd,Singapore,Marshall Islands,Chem,2019,,19999,NK,Diamond Ship Management Pte Ltd,Singapore,Utkilens AS,Norway,2023-04-24T00:00:00Z
23159,9790660,DARYA SITA,Chellaram Shipping (Hong Kong) Ltd.,Hong Kong,Chellaram Shipping (Hong Kong) Ltd.,Hong Kong,Hong Kong,Bulk,2019,,61152,NK,,,Chellaram Shipping (Hong Kong) Ltd.,Hong Kong,2020-01-01T00:00:00Z
40216,9501174,TAQAH,Oman Shipping Co. S.A.O.C. (OSC),Oman,Oman Shipping Co. S.A.O.C. (OSC),Oman,Marshall Islands,Tank,2012,,316373,ABS,Oman Ship Management Co SAOC,Oman,Oman Shipping Co. S.A.O.C. (OSC),Oman,2020-01-01T00:00:00Z
36483,9308649,MAERSK SINGAPORE,Moller AP,Denmark,Moller AP,Denmark,Singapore,Cont,2007,,97552,CC,Maersk A/S,Denmark,Moller AP,Denmark,2020-01-01T00:00:00Z
20031,9867293,SILVER SCORPIO,Asahi Shosen Co.,Japan,Asahi Shosen Co.,Japan,Panama,Chem,2019,,8900,NK,Dongkuk Marine Co. Ltd.,"Korea, Republic Of",Asahi Shosen Co.,Japan,2020-01-01T00:00:00Z
30964,8617938,TARGET,wise Shipping,Hong Kong,wise Shipping,Hong Kong,Curacao,Gen,2007,,53868,BV,Anglo-Eastern Shipmanagement (Singapore) Ptd Led,Singapore,wise Shipping,Hong Kong,2020-01-01T00:00:00Z
6626,9467873,PANGEO,Amalthia Marine Inc.,Greece,Amalthia Marine Inc.,Greece,Liberia,Bulk,2009,,56956,BV,Amalthia Marine Inc.,Greece,Amalthia Marine Inc.,Greece,2022-03-16T00:00:00Z
7829,9377729,SPLENDOR TAIPEI,Hayama Senpaku KK (Hayama Shipping ),Japan,Hayama Senpaku KK (Hayama Shipping ),Japan,Liberia,Gen,2007,,11300,KR,,,Hayama Senpaku KK (Hayama Shipping ),Japan,2021-12-22T00:00:00Z
748,9332860,MH HAMBURG,Uthalden AS,Norway,Mediterranean Shipping Co SA (MSC),Switzerland,Marshall Islands ,Cont,2009,,72982,ABS,Wilhelmsen Ahrenkiel Ship Management GmbH & Co KG,Germany,Harper Petersen Holding GmbH & Co KG,Germany,2023-08-01T00:00:00Z
28341,9179270,SENNA 3,Siamgas and Petrochemicals PCL,Thailand,Siamgas and Petrochemicals PCL,Thailand,Thailand,LPG,1998,,3003,RI,,,Siamgas and Petrochemicals PCL,Thailand,2020-01-01T00:00:00Z
17630,9247065,DORIS,Bakri Bunker Trading Co. Ltd.,Saudi Arabia,Bakri Bunker Trading Co. Ltd.,Saudi Arabia,Dominica,Chem,2003,,46286,LR,Sino Ship Management Co Ltd,China,Bakri Bunker Trading Co. Ltd.,Saudi Arabia,2020-01-01T00:00:00Z
36272,7428457,TENAGA SATU,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,Malaysia,LNG,1979,,72083,ABS,,,Malaysia International Shipping Corp. Berhad (M I S C),Malaysia,2020-01-01T00:00:00Z
8152,9757888,COSCO SHIPPING ANDES,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,China,Hong Kong,Cont,2018,,153987,DNV,,,China COSCO Shipping Corp Ltd,China,2021-11-23T00:00:00Z
31268,9383895,CENTRAL,Union Maritime Ltd,United Kingdom,Union Maritime Ltd,United Kingdom,Marshall Islands,Tank,2007,,51219,BV,Bernhard Schulte Shipmanagement (India) Pvt Ltd,India,Union Maritime Ltd,United Kingdom,2020-01-01T00:00:00Z
5263,9507893,KNIGHTSHIP,Seanergy Maritime Holdings Corp,Greece,Seanergy Maritime Holdings Corp,Greece,Liberia,Bulk,2010,,178979,BV,Seanergy Shipmanagement Corp,Greece,Seanergy Maritime Holdings Corp,Greece,2022-05-12T00:00:00Z
41246,9722223,SILVIO,Petredec Services,Bermuda,Petredec Services,Bermuda,Singapore,LPG,2016,,53997,LR,Anglo Eastern Management PTE,Singapore,Petredec Services,Bermuda,2020-01-01T00:00:00Z
11875,9496032,FLAGSHIP PRIVET,Flagship Marine Ventures,Greece,Flagship Marine Ventures,Greece,Marshall Islands,Tank,2011,,74594,DNV,Prime Tanker Management Inc.,Greece,Flagship Marine Ventures,Greece,2020-01-01T00:00:00Z
39541,9324112,GREEN GALAXY,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Panama,Bulk,2006,,177533,NK,,,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
7221,9780873,CMA CGM T. ROOSEVELT,CMA CGM Holding,France,CMA CGM Holding,France,Malta,Cont,2017,,148992,BV,,,CMA CGM Holding,France,2022-02-08T00:00:00Z
4383,9446192,INCE KARADENIZ,Ahmet Bedri Ince Armatorluk ve Nakliyat,Turkey,Caferoglou Denizcilik Ve Ticaret(Inceoglou Shipping ),Turkey,Singapore,Bulk,2010,,56956,NK,,,MES Shipping Agency Pte Ltd,Singapore,2022-07-25T00:00:00Z
27201,9559470,SHINLINE 10,Shin Yang Shipping Corp Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,Malaysia,Gen,2011,,13583,NK,Shinline Sdn Bhd,Malaysia,Shin Yang Shipping Corp Bhd,Malaysia,2020-01-01T00:00:00Z
28851,9240160,UNDINE,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Walleniusrederierna AB (Wallenius Lines AB),Sweden,Sweden,PCC,2003,,28388,LR,,,Walleniusrederierna AB (Wallenius Lines AB),Sweden,2020-01-01T00:00:00Z
21827,9742819,CASTILLO DE CALDELAS,Empresa Naviera Elcano SA,Spain,Empresa Naviera Elcano SA,Spain,Malta,LNG,2018,,93241,LR,Empresa Nacional Elcano De La Marina Mercante S.A.,Spain,Empresa Naviera Elcano SA,Spain,2020-01-01T00:00:00Z
31236,9636357,ROYAL SPARK,Unison Marine Corp,"Taiwan, Province Of China",Unison Marine Corp,"Taiwan, Province Of China",Hong Kong,Bulk,2013,,28436,NK,,,Unison Marine Corp,"Taiwan, Province Of China",2020-01-01T00:00:00Z
36062,9487043,TRANS FRIENDSHIP I,Maple Leaf Shipping Co. Ltd,China,Maple Leaf Shipping Co. Ltd,China,Hong Kong,Bulk,2010,,31807,CC,Maple Leaf Shipping Co. Ltd,China,Maple Leaf Shipping Co. Ltd,China,2020-01-01T00:00:00Z
3933,9308405,WHUTTHI BHUM,Regional Container Lines Public Company Ltd,Thailand,Global Feeder Shipping Pte Ltd,Singapore,Singapore,Cont,2005,,37883,DNV,Unknown,Unknown,Regional Container Lines Pte Ltd,Singapore,2022-09-29T00:00:00Z
15984,9684990,HOEGH TRACER,Hoegh Autolines AS,Norway,Hoegh Autolines AS,Norway,Norway (NIS),PCC,2016,,21983,DNV,,,Hoegh Autolines AS,Norway,2020-01-01T00:00:00Z
8311,9365817,HIGH VENTURE,D'Amico Tankers Ltd.,Ireland,D'Amico Tankers Ltd.,Ireland,Liberia,Tank,2006,,51088,ABS,Thome Ship Management Pte. Ltd.,Singapore,D'Amico Tankers Ltd.,Ireland,2021-11-02T00:00:00Z
6332,9637234,HYUNDAI HOPE,Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",Marshall Islands,Cont,2014,,145683,KR,,,Hyundai Merchant Marine Co. Ltd. (HMM),"Korea, Republic Of",2022-03-29T00:00:00Z
22598,9625918,SAN GIORGIO,Eastern Mediterranean Maritime Ltd,Greece,Eastern Mediterranean Maritime Ltd,Greece,Cyprus,Cont,2013,,24157,BV,,,Eastern Mediterranean Maritime Ltd,Greece,2020-01-01T00:00:00Z
15036,9767560,KM VANCOUVER,Kuang Ming Shipping Corp,"Taiwan, Province Of China",Kuang Ming Shipping Corp,"Taiwan, Province Of China",Liberia,Bulk,2016,,63374,ABS,,,Kuang Ming Shipping Corp,"Taiwan, Province Of China",2020-01-01T00:00:00Z
39785,9632753,KOTA MAKMUR,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Hong Kong,Cont,2013,,45349,NK,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
21894,9814155,HIGH LEADER,Eiko Kisen Co.,Japan,Eiko Kisen Co.,Japan,Panama,Tank,2018,,49929,NK,Synergy Navis Marine Pvt Ltd,India,Eiko Kisen Co.,Japan,2020-01-01T00:00:00Z
22292,9655444,CLEAN HORIZON,Dynagas Ltd.,Greece,Dynagas Ltd.,Greece,Malta,LNG,2015,,89831,LR,,,Dynagas Ltd.,Greece,2020-01-01T00:00:00Z
39787,9167447,KOTA RATNA,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,Singapore,Cont,1998,,13055,NK,Pacific International Lines Pte Ltd,Singapore,Pacific International Lines Pte Ltd,Singapore,2020-01-01T00:00:00Z
1766,9449259,UNION EXPLORER,Union Marine Enterprises SA,Greece,Union Marine Enterprises SA,Greece,Marshall Islands,Bulk,2011,,57700,LR,Union Marine Enterprises SA,Greece,Union Marine Enterprises SA,Greece,2023-04-26T00:00:00Z
22802,8913174,CNTIC VPOWER ENERGY,China National Technical Import & Export Corporation,China,China National Technical Import & Export Corporation,China,Bermuda,LNG,1992,,67003,ABS,Synergy Maritime Pvt. Ltd.,India,China National Technical Import & Export Corporation,China,2020-01-01T00:00:00Z
3688,9239484,EVAGORAS,Chemnav Inc,Greece,Naig8 Asia Pte Ltd,Singapore,Liberia,Tank,2003,,165209,DNV,Suntech Ship Management Pte Ltd,Singapore,Naig8 Asia Pte Ltd,Singapore,2022-11-09T00:00:00Z
7864,9760445,GPO SAPPHIRE,Greenland Heavylift Holdings Ltd,Marshall Islands,Greenland Heavylift Holdings Ltd,Marshall Islands,Marshall Islands,Gen,2019,,63581,DNV,,,Greenland Heavylift Holdings Ltd,Marshall Islands,2021-12-20T00:00:00Z
2373,9457567,BULK NORTHVILLE,Active Shipping & Management Pte Ltd,Singapore,Active Shipping & Management Pte Ltd,Singapore,Marshall Islands,Bulk,2010,,169126,LR,Active Denizcilik ve Gemi Isletmeciligi AS,Turkey,Active Shipping & Management Pte Ltd,Singapore,2023-04-28T00:00:00Z
4770,9763813,ORIENTAL JUBILEE,Unique Shipping (H.K.) Ltd.,Hong Kong,Unique Shipping (H.K.) Ltd.,Hong Kong,Hong Kong,LPG,2016,,54520,DNV,Anglo Eastern Management PTE,Singapore,Unique Shipping (H.K.) Ltd.,Hong Kong,2022-06-07T00:00:00Z
16760,9221011,MARITIME GISELA,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,Hong Kong,Chem,2001,,44419,ABS,MSI Ship Management Pte. Ltd.,Singapore,IMC Shipping Co. Pte. Ltd. (IMCSC),Singapore,2020-01-01T00:00:00Z
13379,9401996,SUNSHINE BLISS,Kawasaki Kisen K.K. (K Line),Japan,Kawasaki Kisen K.K. (K Line),Japan,Singapore,Bulk,2010,,76441,NK,Blue Marine Management Corp,Philippines,Kawasaki Kisen K.K. (K Line),Japan,2020-01-01T00:00:00Z
8647,9619921,MARY MAERSK,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2013,,194252,ABS,,,Moller AP,Denmark,2021-10-11T00:00:00Z
36468,9458078,MAERSK ELBA,Moller AP,Denmark,Moller AP,Denmark,Denmark,Cont,2011,,142105,LR,,,Moller AP,Denmark,2020-01-01T00:00:00Z
19711,9475040,OZGUR AKSOY,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,Malta,Bulk,2011,,58410,NK,,,Akmar Shipping & Trading SA (Akmar Denizcilik ve Ticaret AS),Turkey,2020-01-01T00:00:00Z
5319,9536961,DURBAN HIGHWAY,Kawasaki Kisen Kaisha Ltd (K Line),Japan,Kawasaki Kisen Kaisha Ltd (K Line),Japan,Panama,PCC,2011,,18906,NK,,,K Line RoRo Bulk Ship Management Co,Japan,2022-05-09T00:00:00Z
11507,9615030,NYMPHI,FGM Chartering Ltd,Greece,FGM Chartering Ltd,Greece,Panama,Bulk,2012,,28214,NK,,,FGM Chartering Ltd,Greece,2020-01-01T00:00:00Z
20954,9432464,DENSA LION,Densa Shipping (Densa Denizcilik Sanayi ve Ticaret AS),Turkey,Densa Shipping (Densa Denizcilik Sanayi ve Ticaret AS),Turkey,Malta,Bulk,2010,,55500,ABS,,,Densa Shipping (Densa Denizcilik Sanayi ve Ticaret AS),Turkey,2020-01-01T00:00:00Z
21082,9638264,XING TONG 759,Dongguan Fenghai Ocean Shipping Co. Ltd.,China,Dongguan Fenghai Ocean Shipping Co. Ltd.,China,China,Tank,2012,,27356,CC,Xingtong Shipping Co Ltd,China,Dongguan Fenghai Ocean Shipping Co. Ltd.,China,2020-01-01T00:00:00Z
8282,9248497,ADS PAGE,Arendals Dampskibsselskab AS - ADS,Norway,Arendals Dampskibsselskab AS - ADS,Norway,Liberia,Tank,2002,,299164,BV,Ship Management Services Ltd,Hong Kong,Arendals Dampskibsselskab AS - ADS,Norway,2021-11-05T00:00:00Z
34891,9343390,TENJUN,Nippon Yusen Kaisha (N Y K),Japan,Nippon Yusen Kaisha (N Y K),Japan,Panama,Tank,2008,,302107,NK,NYK Shipmanagement Pte,Singapore,Nippon Yusen Kaisha (N Y K),Japan,2020-01-01T00:00:00Z
32001,9718856,SILVER MUNA,Tristar LLC,United Arab Emirates,Tristar LLC,United Arab Emirates,Hong Kong,Tank,2016,,49897,ABS,Fleet Management Ltd.,Hong Kong,Tristar LLC,United Arab Emirates,2020-01-01T00:00:00Z
25273,9599913,SHANGHAI BULKER,Soon Fong Shipping Pte. Ltd.,Singapore,Soon Fong Shipping Pte. Ltd.,Singapore,Panama,Bulk,2012,,57081,LR,Asia Pacific Shipmanagement Pte Ltd,Singapore,Soon Fong Shipping Pte. Ltd.,Singapore,2020-01-01T00:00:00Z
18117,9735036,BW MAGELLAN,BW LPG Ltd,Norway,BW LPG Ltd,Norway,Isle of Man,LPG,2016,,54647,DNV,BW Fleet Management AS,Norway,BW LPG Ltd,Norway,2020-01-01T00:00:00Z
4656,9315381,MSC AGAMEMNON,Capital Product Partners L.P. (CPP),Greece,Capital Product Partners L.P. (CPP),Greece,Liberia,Cont,2007,,103609,BV,Capital Ship Management Corp,Greece,Capital Product Partners L.P. (CPP),Greece,2022-06-16T00:00:00Z
11653,9774496,NAN MAY,Foremost Maritime Corp.,United States of America,Foremost Maritime Corp.,United States of America,Liberia,Bulk,2016,,85005,BV,Foremost Group Inc,United States of America,Foremost Maritime Corp.,United States of America,2020-01-01T00:00:00Z
33996,9632002,APL SINGAPURA,Neptune Orient Lines Ltd. (NOL),Singapore,Neptune Orient Lines Ltd. (NOL),Singapore,Singapore,Cont,2013,,150166,DNV,CMA CGM International Shipping Co Pte Ltd,Singapore,Neptune Orient Lines Ltd. (NOL),Singapore,2020-01-01T00:00:00Z
38781,9277553,ROYAL FORWARD,Seacon Ships Management Co Ltd,Hong Kong,Seacon Ships Management Co Ltd,Hong Kong,Singapore,Bulk,2004,,88200,NK,Pacific Rim Shipmanagement Pte Ltd,Singapore,Seacon Ships Management Co Ltd,Hong Kong,2020-01-01T00:00:00Z
28396,9704659,SIMA GENESIS,Simatech Shipping & Forwarding LLC,United Arab Emirates,Simatech Shipping & Forwarding LLC,United Arab Emirates,Singapore,Cont,2015,,53500,DNV,,,Simatech Shipping & Forwarding LLC,United Arab Emirates,2020-01-01T00:00:00Z
259,9202388,CROWN JEWELS,Ascott Maritime Co Ltd,China,Ascott Maritime Co Ltd,China,Liberia,Tank,2000,,45286,NK,Shanghai Eternal Wealth Shipping Co Ltd,China,Ascott Maritime Co Ltd,China,2023-09-19T00:00:00Z
6467,9353216,KSL XINYANG,Nanjing King Ship Management Co Ltd,China,Nanjing King Ship Management Co Ltd,China,Marshall Islands,Bulk,2007,,53351,NK,Nanjing King Ship Management Co Ltd,China,Nanjing King Ship Management Co Ltd,China,2022-03-23T00:00:00Z
8491,9788875,CARIBBEAN GLORY,Sinokor Merchant Marine Co. Ltd,"Korea, Republic Of",Sinokor Merchant Marine Co. Ltd,"Korea, Republic Of",Panama,Tank,2017,,299999,BV,Fleet Management Ltd.,Hong Kong,Sinokor Merchant Marine Co. Ltd,"Korea, Republic Of",2021-10-18T00:00:00Z
5750,9454450,CMA CGM JULES VERNE,CMA CGM Holding,France,CMA CGM Holding,France,France,Cont,2013,,186470,BV,,,CMA CGM Holding,France,2022-04-18T00:00:00Z
36528,9299032,MAERSK DOUALA,Moller AP,Denmark,Moller AP,Denmark,Singapore,Cont,2004,,33784,ABS,,,Moller AP,Denmark,2020-01-01T00:00:00Z
34467,8616556,SEAWAY HAWK,Offshore Heavy Transport AS,Norway,Offshore Heavy Transport AS,Norway,Norway (NIS),Gen,1989,,53000,DNV,Oht Technical management Ltd,United Kingdom,Offshore Heavy Transport AS,Norway,2020-01-01T00:00:00Z
12075,9557056,NEW DESTINY,Fafalios Shipping SA,Greece,Fafalios Shipping SA,Greece,Marshall Islands,Bulk,2011,,61654,NK,,,Fafalios Shipping SA,Greece,2020-01-01T00:00:00Z
12809,9224958,CMA CGM MANET,Global Ship Lease Inc (GSL),United Kingdom,Global Ship Lease Inc (GSL),United Kingdom,Cyprus,Cont,2001,,30442,BV,Technomar Shipping Inc,Greece,Global Ship Lease Inc (GSL),United Kingdom,2020-01-01T00:00:00Z
38845,9855434,CHILEAN BULKER,Seafarers Shipping Inc,Philippines,Seafarers Shipping Inc,Philippines,Philippines,Bulk,2019,,39300,BV,Victoria Ship Management Inc,Japan,Seafarers Shipping Inc,Philippines,2020-01-01T00:00:00Z
