"date_","day_part_segment","geo_subcategory","shipcategory","shipcount"
"14/1/2021","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/1/2021","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"14/1/2021","Evening","Port Pasir Panjang","CARGO","12"
"14/1/2021","Evening","Port Pasir Panjang","PASSENGER","0"
"14/1/2021","Evening","Port Pasir Panjang","TANKER","2"
"14/1/2021","Evening","Port Tanjong Pagar","CARGO","0"
"14/1/2021","Evening","Port Tanjong Pagar","PASSENGER","0"
"14/1/2021","Evening","Port Tanjong Pagar","TANKER","0"
"14/1/2021","Evening","Port Tuas","CARGO","2"
"14/1/2021","Evening","Port Tuas","PASSENGER","0"
"14/1/2021","Evening","Port Tuas","TANKER","3"
"14/1/2021","Evening","Sea","CARGO","27"
"14/1/2021","Evening","Sea","PASSENGER","0"
"14/1/2021","Evening","Sea","TANKER","83"
"14/1/2021","Late_Night","Land","CARGO","0"
"14/1/2021","Late_Night","Land","PASSENGER","0"
"14/1/2021","Late_Night","Land","TANKER","0"
"14/1/2021","Late_Night","Port Brani","CARGO","0"
"14/1/2021","Late_Night","Port Brani","PASSENGER","0"
"14/1/2021","Late_Night","Port Brani","TANKER","0"
"14/1/2021","Late_Night","Port Bukom","CARGO","0"
"14/1/2021","Late_Night","Port Bukom","PASSENGER","0"
"14/1/2021","Late_Night","Port Bukom","TANKER","10"
"14/1/2021","Late_Night","Port Jurong Island","CARGO","4"
"14/1/2021","Late_Night","Port Jurong Island","PASSENGER","0"
"14/1/2021","Late_Night","Port Jurong Island","TANKER","48"
"14/1/2021","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"14/1/2021","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/1/2021","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"14/1/2021","Late_Night","Port Pasir Panjang","CARGO","21"
"14/1/2021","Late_Night","Port Pasir Panjang","PASSENGER","0"
"14/1/2021","Late_Night","Port Pasir Panjang","TANKER","16"
"14/1/2021","Late_Night","Port Tanjong Pagar","CARGO","1"
"14/1/2021","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"14/1/2021","Late_Night","Port Tanjong Pagar","TANKER","0"
"14/1/2021","Late_Night","Port Tuas","CARGO","1"
"14/1/2021","Late_Night","Port Tuas","PASSENGER","0"
"14/1/2021","Late_Night","Port Tuas","TANKER","4"
"14/1/2021","Late_Night","Sea","CARGO","55"
"14/1/2021","Late_Night","Sea","PASSENGER","0"
"14/1/2021","Late_Night","Sea","TANKER","161"
"14/1/2021","Morning","Land","CARGO","0"
"14/1/2021","Morning","Land","PASSENGER","0"
"14/1/2021","Morning","Land","TANKER","0"
"14/1/2021","Morning","Port Brani","CARGO","1"
"14/1/2021","Morning","Port Brani","PASSENGER","0"
"14/1/2021","Morning","Port Brani","TANKER","1"
"14/1/2021","Morning","Port Bukom","CARGO","0"
"14/1/2021","Morning","Port Bukom","PASSENGER","0"
"14/1/2021","Morning","Port Bukom","TANKER","5"
"14/1/2021","Morning","Port Jurong Island","CARGO","4"
"14/1/2021","Morning","Port Jurong Island","PASSENGER","0"
"14/1/2021","Morning","Port Jurong Island","TANKER","28"
"14/1/2021","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"14/1/2021","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/1/2021","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"14/1/2021","Morning","Port Pasir Panjang","CARGO","16"
"14/1/2021","Morning","Port Pasir Panjang","PASSENGER","0"
"14/1/2021","Morning","Port Pasir Panjang","TANKER","3"
"14/1/2021","Morning","Port Tanjong Pagar","CARGO","0"
"14/1/2021","Morning","Port Tanjong Pagar","PASSENGER","0"
"14/1/2021","Morning","Port Tanjong Pagar","TANKER","0"
"14/1/2021","Morning","Port Tuas","CARGO","2"
"14/1/2021","Morning","Port Tuas","PASSENGER","0"
"14/1/2021","Morning","Port Tuas","TANKER","4"
"14/1/2021","Morning","Sea","CARGO","37"
"14/1/2021","Morning","Sea","PASSENGER","0"
"14/1/2021","Morning","Sea","TANKER","118"
"14/1/2021","Night","Land","CARGO","0"
"14/1/2021","Night","Land","PASSENGER","0"
"14/1/2021","Night","Land","TANKER","0"
"14/1/2021","Night","Port Brani","CARGO","0"
"14/1/2021","Night","Port Brani","PASSENGER","0"
"14/1/2021","Night","Port Brani","TANKER","0"
"14/1/2021","Night","Port Bukom","CARGO","0"
"14/1/2021","Night","Port Bukom","PASSENGER","0"
"14/1/2021","Night","Port Bukom","TANKER","2"
"14/1/2021","Night","Port Jurong Island","CARGO","5"
"14/1/2021","Night","Port Jurong Island","PASSENGER","0"
"14/1/2021","Night","Port Jurong Island","TANKER","28"
"14/1/2021","Night","Port Marina Bay Cruise Centre","CARGO","0"
"14/1/2021","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/1/2021","Night","Port Marina Bay Cruise Centre","TANKER","0"
"14/1/2021","Night","Port Pasir Panjang","CARGO","12"
"14/1/2021","Night","Port Pasir Panjang","PASSENGER","0"
"14/1/2021","Night","Port Pasir Panjang","TANKER","3"
"14/1/2021","Night","Port Tanjong Pagar","CARGO","0"
"14/1/2021","Night","Port Tanjong Pagar","PASSENGER","0"
"14/1/2021","Night","Port Tanjong Pagar","TANKER","0"
"14/1/2021","Night","Port Tuas","CARGO","1"
"14/1/2021","Night","Port Tuas","PASSENGER","0"
"14/1/2021","Night","Port Tuas","TANKER","4"
"14/1/2021","Night","Sea","CARGO","30"
"14/1/2021","Night","Sea","PASSENGER","0"
"14/1/2021","Night","Sea","TANKER","90"
"14/12/2019","Afternoon","Land","CARGO","0"
"14/12/2019","Afternoon","Land","PASSENGER","0"
"14/12/2019","Afternoon","Land","TANKER","0"
"14/12/2019","Afternoon","Port Brani","CARGO","0"
"14/12/2019","Afternoon","Port Brani","PASSENGER","0"
"14/12/2019","Afternoon","Port Brani","TANKER","0"
"14/12/2019","Afternoon","Port Bukom","CARGO","0"
"14/12/2019","Afternoon","Port Bukom","PASSENGER","0"
"14/12/2019","Afternoon","Port Bukom","TANKER","11"
"14/12/2019","Afternoon","Port Jurong Island","CARGO","9"
"14/12/2019","Afternoon","Port Jurong Island","PASSENGER","0"
"14/12/2019","Afternoon","Port Jurong Island","TANKER","37"
"14/12/2019","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Afternoon","Port Pasir Panjang","CARGO","25"
"14/12/2019","Afternoon","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Afternoon","Port Pasir Panjang","TANKER","12"
"14/12/2019","Afternoon","Port Tanjong Pagar","CARGO","0"
"14/12/2019","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Afternoon","Port Tanjong Pagar","TANKER","0"
"14/12/2019","Afternoon","Port Tuas","CARGO","5"
"14/12/2019","Afternoon","Port Tuas","PASSENGER","0"
"14/12/2019","Afternoon","Port Tuas","TANKER","1"
"14/12/2019","Afternoon","Sea","CARGO","62"
"14/12/2019","Afternoon","Sea","PASSENGER","0"
"14/12/2019","Afternoon","Sea","TANKER","166"
"14/12/2019","Early_Morning","Land","CARGO","0"
"14/12/2019","Early_Morning","Land","PASSENGER","0"
"14/12/2019","Early_Morning","Land","TANKER","0"
"14/12/2019","Early_Morning","Port Brani","CARGO","1"
"14/12/2019","Early_Morning","Port Brani","PASSENGER","0"
"14/12/2019","Early_Morning","Port Brani","TANKER","1"
"14/12/2019","Early_Morning","Port Bukom","CARGO","0"
"14/12/2019","Early_Morning","Port Bukom","PASSENGER","0"
"14/12/2019","Early_Morning","Port Bukom","TANKER","6"
"14/12/2019","Early_Morning","Port Jurong Island","CARGO","2"
"14/12/2019","Early_Morning","Port Jurong Island","PASSENGER","0"
"14/12/2019","Early_Morning","Port Jurong Island","TANKER","26"
"14/12/2019","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Early_Morning","Port Pasir Panjang","CARGO","15"
"14/12/2019","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Early_Morning","Port Pasir Panjang","TANKER","6"
"14/12/2019","Early_Morning","Port Tanjong Pagar","CARGO","0"
"14/12/2019","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Early_Morning","Port Tanjong Pagar","TANKER","1"
"14/12/2019","Early_Morning","Port Tuas","CARGO","1"
"14/12/2019","Early_Morning","Port Tuas","PASSENGER","0"
"14/12/2019","Early_Morning","Port Tuas","TANKER","2"
"14/12/2019","Early_Morning","Sea","CARGO","36"
"14/12/2019","Early_Morning","Sea","PASSENGER","0"
"14/12/2019","Early_Morning","Sea","TANKER","124"
"14/12/2019","Evening","Land","CARGO","0"
"14/12/2019","Evening","Land","PASSENGER","0"
"14/12/2019","Evening","Land","TANKER","0"
"14/12/2019","Evening","Port Brani","CARGO","0"
"14/12/2019","Evening","Port Brani","PASSENGER","0"
"14/12/2019","Evening","Port Brani","TANKER","0"
"14/12/2019","Evening","Port Bukom","CARGO","0"
"14/12/2019","Evening","Port Bukom","PASSENGER","0"
"14/12/2019","Evening","Port Bukom","TANKER","4"
"14/12/2019","Evening","Port Jurong Island","CARGO","4"
"14/12/2019","Evening","Port Jurong Island","PASSENGER","0"
"14/12/2019","Evening","Port Jurong Island","TANKER","22"
"14/12/2019","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Evening","Port Pasir Panjang","CARGO","19"
"14/12/2019","Evening","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Evening","Port Pasir Panjang","TANKER","8"
"14/12/2019","Evening","Port Tanjong Pagar","CARGO","0"
"14/12/2019","Evening","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Evening","Port Tanjong Pagar","TANKER","0"
"14/12/2019","Evening","Port Tuas","CARGO","2"
"14/12/2019","Evening","Port Tuas","PASSENGER","0"
"14/12/2019","Evening","Port Tuas","TANKER","3"
"14/12/2019","Evening","Sea","CARGO","35"
"14/12/2019","Evening","Sea","PASSENGER","1"
"14/12/2019","Evening","Sea","TANKER","106"
"14/12/2019","Late_Night","Land","CARGO","0"
"14/12/2019","Late_Night","Land","PASSENGER","0"
"14/12/2019","Late_Night","Land","TANKER","0"
"14/12/2019","Late_Night","Port Brani","CARGO","0"
"14/12/2019","Late_Night","Port Brani","PASSENGER","0"
"14/12/2019","Late_Night","Port Brani","TANKER","1"
"14/12/2019","Late_Night","Port Bukom","CARGO","0"
"14/12/2019","Late_Night","Port Bukom","PASSENGER","0"
"14/12/2019","Late_Night","Port Bukom","TANKER","10"
"14/12/2019","Late_Night","Port Jurong Island","CARGO","6"
"14/12/2019","Late_Night","Port Jurong Island","PASSENGER","0"
"14/12/2019","Late_Night","Port Jurong Island","TANKER","39"
"14/12/2019","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Late_Night","Port Pasir Panjang","CARGO","27"
"14/12/2019","Late_Night","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Late_Night","Port Pasir Panjang","TANKER","11"
"14/12/2019","Late_Night","Port Tanjong Pagar","CARGO","1"
"14/12/2019","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Late_Night","Port Tanjong Pagar","TANKER","0"
"14/12/2019","Late_Night","Port Tuas","CARGO","2"
"14/12/2019","Late_Night","Port Tuas","PASSENGER","0"
"14/12/2019","Late_Night","Port Tuas","TANKER","6"
"14/12/2019","Late_Night","Sea","CARGO","48"
"14/12/2019","Late_Night","Sea","PASSENGER","0"
"14/12/2019","Late_Night","Sea","TANKER","157"
"14/12/2019","Morning","Land","CARGO","0"
"14/12/2019","Morning","Land","PASSENGER","0"
"14/12/2019","Morning","Land","TANKER","0"
"14/12/2019","Morning","Port Brani","CARGO","1"
"14/12/2019","Morning","Port Brani","PASSENGER","0"
"14/12/2019","Morning","Port Brani","TANKER","0"
"14/12/2019","Morning","Port Bukom","CARGO","0"
"14/12/2019","Morning","Port Bukom","PASSENGER","0"
"14/12/2019","Morning","Port Bukom","TANKER","5"
"14/12/2019","Morning","Port Jurong Island","CARGO","6"
"14/12/2019","Morning","Port Jurong Island","PASSENGER","0"
"14/12/2019","Morning","Port Jurong Island","TANKER","26"
"14/12/2019","Morning","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Morning","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Morning","Port Pasir Panjang","CARGO","15"
"14/12/2019","Morning","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Morning","Port Pasir Panjang","TANKER","8"
"14/12/2019","Morning","Port Tanjong Pagar","CARGO","1"
"14/12/2019","Morning","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Morning","Port Tanjong Pagar","TANKER","0"
"14/12/2019","Morning","Port Tuas","CARGO","2"
"14/12/2019","Morning","Port Tuas","PASSENGER","0"
"14/12/2019","Morning","Port Tuas","TANKER","1"
"14/12/2019","Morning","Sea","CARGO","35"
"14/12/2019","Morning","Sea","PASSENGER","0"
"14/12/2019","Morning","Sea","TANKER","132"
"14/12/2019","Night","Land","CARGO","0"
"14/12/2019","Night","Land","PASSENGER","0"
"14/12/2019","Night","Land","TANKER","0"
"14/12/2019","Night","Port Brani","CARGO","1"
"14/12/2019","Night","Port Brani","PASSENGER","0"
"14/12/2019","Night","Port Brani","TANKER","0"
"14/12/2019","Night","Port Bukom","CARGO","0"
"14/12/2019","Night","Port Bukom","PASSENGER","0"
"14/12/2019","Night","Port Bukom","TANKER","5"
"14/12/2019","Night","Port Jurong Island","CARGO","7"
"14/12/2019","Night","Port Jurong Island","PASSENGER","0"
"14/12/2019","Night","Port Jurong Island","TANKER","17"
"14/12/2019","Night","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2019","Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2019","Night","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2019","Night","Port Pasir Panjang","CARGO","18"
"14/12/2019","Night","Port Pasir Panjang","PASSENGER","0"
"14/12/2019","Night","Port Pasir Panjang","TANKER","4"
"14/12/2019","Night","Port Tanjong Pagar","CARGO","0"
"14/12/2019","Night","Port Tanjong Pagar","PASSENGER","0"
"14/12/2019","Night","Port Tanjong Pagar","TANKER","0"
"14/12/2019","Night","Port Tuas","CARGO","1"
"14/12/2019","Night","Port Tuas","PASSENGER","0"
"14/12/2019","Night","Port Tuas","TANKER","4"
"14/12/2019","Night","Sea","CARGO","37"
"14/12/2019","Night","Sea","PASSENGER","1"
"14/12/2019","Night","Sea","TANKER","114"
"14/12/2020","Afternoon","Land","CARGO","0"
"14/12/2020","Afternoon","Land","PASSENGER","0"
"14/12/2020","Afternoon","Land","TANKER","0"
"14/12/2020","Afternoon","Port Brani","CARGO","0"
"14/12/2020","Afternoon","Port Brani","PASSENGER","0"
"14/12/2020","Afternoon","Port Brani","TANKER","0"
"14/12/2020","Afternoon","Port Bukom","CARGO","3"
"14/12/2020","Afternoon","Port Bukom","PASSENGER","0"
"14/12/2020","Afternoon","Port Bukom","TANKER","10"
"14/12/2020","Afternoon","Port Jurong Island","CARGO","6"
"14/12/2020","Afternoon","Port Jurong Island","PASSENGER","0"
"14/12/2020","Afternoon","Port Jurong Island","TANKER","45"
"14/12/2020","Afternoon","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2020","Afternoon","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2020","Afternoon","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2020","Afternoon","Port Pasir Panjang","CARGO","33"
"14/12/2020","Afternoon","Port Pasir Panjang","PASSENGER","0"
"14/12/2020","Afternoon","Port Pasir Panjang","TANKER","8"
"14/12/2020","Afternoon","Port Tanjong Pagar","CARGO","0"
"14/12/2020","Afternoon","Port Tanjong Pagar","PASSENGER","0"
"14/12/2020","Afternoon","Port Tanjong Pagar","TANKER","0"
"14/12/2020","Afternoon","Port Tuas","CARGO","4"
"14/12/2020","Afternoon","Port Tuas","PASSENGER","0"
"14/12/2020","Afternoon","Port Tuas","TANKER","6"
"14/12/2020","Afternoon","Sea","CARGO","58"
"14/12/2020","Afternoon","Sea","PASSENGER","0"
"14/12/2020","Afternoon","Sea","TANKER","153"
"14/12/2020","Early_Morning","Land","CARGO","0"
"14/12/2020","Early_Morning","Land","PASSENGER","0"
"14/12/2020","Early_Morning","Land","TANKER","0"
"14/12/2020","Early_Morning","Port Brani","CARGO","2"
"14/12/2020","Early_Morning","Port Brani","PASSENGER","0"
"14/12/2020","Early_Morning","Port Brani","TANKER","0"
"14/12/2020","Early_Morning","Port Bukom","CARGO","0"
"14/12/2020","Early_Morning","Port Bukom","PASSENGER","0"
"14/12/2020","Early_Morning","Port Bukom","TANKER","5"
"14/12/2020","Early_Morning","Port Jurong Island","CARGO","5"
"14/12/2020","Early_Morning","Port Jurong Island","PASSENGER","0"
"14/12/2020","Early_Morning","Port Jurong Island","TANKER","35"
"14/12/2020","Early_Morning","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2020","Early_Morning","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2020","Early_Morning","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2020","Early_Morning","Port Pasir Panjang","CARGO","31"
"14/12/2020","Early_Morning","Port Pasir Panjang","PASSENGER","0"
"14/12/2020","Early_Morning","Port Pasir Panjang","TANKER","11"
"14/12/2020","Early_Morning","Port Tanjong Pagar","CARGO","0"
"14/12/2020","Early_Morning","Port Tanjong Pagar","PASSENGER","0"
"14/12/2020","Early_Morning","Port Tanjong Pagar","TANKER","0"
"14/12/2020","Early_Morning","Port Tuas","CARGO","5"
"14/12/2020","Early_Morning","Port Tuas","PASSENGER","0"
"14/12/2020","Early_Morning","Port Tuas","TANKER","6"
"14/12/2020","Early_Morning","Sea","CARGO","43"
"14/12/2020","Early_Morning","Sea","PASSENGER","0"
"14/12/2020","Early_Morning","Sea","TANKER","141"
"14/12/2020","Evening","Land","CARGO","0"
"14/12/2020","Evening","Land","PASSENGER","0"
"14/12/2020","Evening","Land","TANKER","0"
"14/12/2020","Evening","Port Brani","CARGO","0"
"14/12/2020","Evening","Port Brani","PASSENGER","0"
"14/12/2020","Evening","Port Brani","TANKER","0"
"14/12/2020","Evening","Port Bukom","CARGO","1"
"14/12/2020","Evening","Port Bukom","PASSENGER","0"
"14/12/2020","Evening","Port Bukom","TANKER","7"
"14/12/2020","Evening","Port Jurong Island","CARGO","4"
"14/12/2020","Evening","Port Jurong Island","PASSENGER","0"
"14/12/2020","Evening","Port Jurong Island","TANKER","34"
"14/12/2020","Evening","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2020","Evening","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2020","Evening","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2020","Evening","Port Pasir Panjang","CARGO","29"
"14/12/2020","Evening","Port Pasir Panjang","PASSENGER","0"
"14/12/2020","Evening","Port Pasir Panjang","TANKER","7"
"14/12/2020","Evening","Port Tanjong Pagar","CARGO","0"
"14/12/2020","Evening","Port Tanjong Pagar","PASSENGER","0"
"14/12/2020","Evening","Port Tanjong Pagar","TANKER","0"
"14/12/2020","Evening","Port Tuas","CARGO","4"
"14/12/2020","Evening","Port Tuas","PASSENGER","0"
"14/12/2020","Evening","Port Tuas","TANKER","4"
"14/12/2020","Evening","Sea","CARGO","38"
"14/12/2020","Evening","Sea","PASSENGER","0"
"14/12/2020","Evening","Sea","TANKER","112"
"14/12/2020","Late_Night","Land","CARGO","0"
"14/12/2020","Late_Night","Land","PASSENGER","0"
"14/12/2020","Late_Night","Land","TANKER","0"
"14/12/2020","Late_Night","Port Brani","CARGO","2"
"14/12/2020","Late_Night","Port Brani","PASSENGER","0"
"14/12/2020","Late_Night","Port Brani","TANKER","0"
"14/12/2020","Late_Night","Port Bukom","CARGO","2"
"14/12/2020","Late_Night","Port Bukom","PASSENGER","0"
"14/12/2020","Late_Night","Port Bukom","TANKER","21"
"14/12/2020","Late_Night","Port Jurong Island","CARGO","6"
"14/12/2020","Late_Night","Port Jurong Island","PASSENGER","0"
"14/12/2020","Late_Night","Port Jurong Island","TANKER","53"
"14/12/2020","Late_Night","Port Marina Bay Cruise Centre","CARGO","0"
"14/12/2020","Late_Night","Port Marina Bay Cruise Centre","PASSENGER","0"
"14/12/2020","Late_Night","Port Marina Bay Cruise Centre","TANKER","0"
"14/12/2020","Late_Night","Port Pasir Panjang","CARGO","32"
"14/12/2020","Late_Night","Port Pasir Panjang","PASSENGER","0"
"14/12/2020","Late_Night","Port Pasir Panjang","TANKER","23"
"14/12/2020","Late_Night","Port Tanjong Pagar","CARGO","2"
"14/12/2020","Late_Night","Port Tanjong Pagar","PASSENGER","0"
"14/12/2020","Late_Night","Port Tanjong Pagar","TANKER","0"
"14/12/2020","Late_Night","Port Tuas","CARGO","5"
"14/12/2020","Late_Night","Port Tuas","PASSENGER","0"
"14/12/2020","Late_Night","Port Tuas","TANKER","14"
"14/12/2020","Late_Night","Sea","CARGO","74"
"14/12/2020","Late_Night","Sea","PASSENGER","0"
