Geo_Cell_ID,Lat_gte,Lat_lt,Lon_gte,Lon_lt,Geo_Category,Geo_subcategory,Geo_Description
2863,1.34,1.35,103.44,103.45,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2864,1.34,1.35,103.45,103.46,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2865,1.34,1.35,103.46,103.47,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2866,1.34,1.35,103.47,103.48,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2867,1.34,1.35,103.48,103.49,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2868,1.34,1.35,103.49,103.5,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2869,1.34,1.35,103.5,103.51,Sea,Sea,"unnamed road, Kampong Chokoh Besar, Johor, Malaysia"
2870,1.34,1.35,103.51,103.52,Sea,Sea,"unnamed road, Kampong Sungai Boh, Johor, Malaysia"
2871,1.34,1.35,103.52,103.53,Sea,Sea,"unnamed road, Kampong Sungai Boh, Johor, Malaysia"
2872,1.34,1.35,103.53,103.54,Sea,Sea,"unnamed road, Johor, Malaysia"
2873,1.34,1.35,103.54,103.55,Sea,Sea,"Pontian, Malaysia"
2874,1.34,1.35,103.55,103.56,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2875,1.34,1.35,103.56,103.57,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2876,1.34,1.35,103.57,103.58,Sea,Sea,"Yeo Family Restaurant, Jalan Siakap, Iskandar Puteri, Johor, Malaysia"
2877,1.34,1.35,103.58,103.59,Sea,Sea,"Jalan Forest City 8, Forest City, Iskandar Puteri, Johor, Malaysia"
2878,1.34,1.35,103.59,103.6,Sea,Sea,"unnamed road, Forest City, Iskandar Puteri, Johor, Malaysia"
2879,1.34,1.35,103.6,103.61,Sea,Sea,"unnamed road, Forest City, Iskandar Puteri, Johor, Malaysia"
2880,1.34,1.35,103.61,103.62,Sea,Sea,"Iskandar Puteri, Johor Bahru, Malaysia"
2881,1.34,1.35,103.62,103.63,Sea,Sea,"Iskandar Puteri, Johor Bahru, Malaysia"
2882,1.34,1.35,103.63,103.64,Sea,Sea,"Raffles Marina, Tuas West Drive, Singapore 638411, Singapore"
2883,1.34,1.35,103.64,103.65,Sea,Sea,"Jalan Ahmad Ibrahim, Singapore 637321, Singapore"
2884,1.34,1.35,103.65,103.66,Sea,Sea,"unnamed road, Singapore 638377, Singapore"
2885,1.34,1.35,103.66,103.67,Sea,Sea,"unnamed road, Singapore 639932, Singapore"
2886,1.34,1.35,103.67,103.68,Sea,Sea,"Choa Chu Kang Water Treatment Plant, Peng Kang Avenue, Singapore 636921, Singapore"
2887,1.34,1.35,103.68,103.69,Sea,Sea,"Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore"
2888,1.34,1.35,103.69,103.7,Sea,Sea,"Yunnan, 818 Jurong West Street 81, Singapore 640818, Singapore"
2889,1.34,1.35,103.7,103.71,Sea,Sea,"Boon Lay Place, 681B Jurong West Central 1, Singapore 642681, Singapore"
2890,1.34,1.35,103.71,103.72,Sea,Sea,"Boon Lay, 206 Boon Lay Drive, Singapore 640206, Singapore"
2891,1.34,1.35,103.72,103.73,Sea,Sea,"11 Jurong Lake Link, Singapore 648155, Singapore"
2892,1.34,1.35,103.73,103.74,Sea,Sea,"Yuhua, 304 Jurong East Avenue 1, Singapore 600304, Singapore"
2893,1.34,1.35,103.74,103.75,Sea,Sea,"194B Bukit Batok West Avenue 6, Singapore 652194, Singapore"
2894,1.34,1.35,103.75,103.76,Sea,Sea,"292D Bukit Batok East Avenue 6, Singapore 654292, Singapore"
2895,1.34,1.35,103.76,103.77,Sea,Sea,"Canossian Convent Kindergarten, Jalan Merbok, Singapore 598508, Singapore"
2896,1.34,1.35,103.77,103.78,Sea,Sea,"Bukit Timah Park Connector, Singapore 587968, Singapore"
2897,1.34,1.35,103.78,103.79,Sea,Sea,"Rifle Range Nature Park, Pan-Island Expressway, Singapore 588998, Singapore"
2898,1.34,1.35,103.79,103.8,Sea,Sea,"Champions Golf (fka Green Fairways), 60 Fairway Drive, Singapore 286966, Singapore"
2899,1.34,1.35,103.8,103.81,Sea,Sea,"Singapore Island Country Club (Bukit & Sime courses), 240 Sime Road, Singapore 288303, Singapore"
2900,1.34,1.35,103.81,103.82,Sea,Sea,"Syonan Jinja, Singapore 288303, Singapore"
2901,1.34,1.35,103.82,103.83,Sea,Sea,"Chemperai Trail, Singapore 297732, Singapore"
2902,1.34,1.35,103.83,103.84,Sea,Sea,"Singapore Canoe Federation, MacRitchie Nature Trail, Singapore 574325, Singapore"
2903,1.34,1.35,103.84,103.85,Sea,Sea,"Raffles Institution, 1 Bishan Street 21, Singapore 575954, Singapore"
2904,1.34,1.35,103.85,103.86,Sea,Sea,"152A Bishan Street 11, Singapore 571152, Singapore"
2905,1.34,1.35,103.86,103.87,Sea,Sea,"29 Mackerrow Road, Braddell Heights Estate, Singapore 359670, Singapore"
2906,1.34,1.35,103.87,103.88,Sea,Sea,"B Lorong Gambir, Singapore 556140, Singapore"
2907,1.34,1.35,103.88,103.89,Sea,Sea,"Tai Keng Place, Singapore 536211, Singapore"
2908,1.34,1.35,103.89,103.9,Sea,Sea,"4A Temporary Worker Dormitory, 4A Defu South Street 2, Singapore 533750, Singapore"
2909,1.34,1.35,103.9,103.91,Sea,Sea,"Jalan Eunos Service Reservoir, Kaki Bukit Avenue 4, Singapore 415874, Singapore"
2910,1.34,1.35,103.91,103.92,Sea,Sea,"S-Course 3, Singapore 417883, Singapore"
2911,1.34,1.35,103.92,103.93,Sea,Sea,"Service Road, Singapore 529781, Singapore"
2912,1.34,1.35,103.93,103.94,Sea,Sea,"Temasek Polytechnic, Tampines West, 21 Tampines Avenue 1, Singapore 529757, Singapore"
2913,1.35,1.36,103.38,103.39,Sea,Sea,Straits of Malacca
2914,1.35,1.36,103.39,103.4,Sea,Sea,Straits of Malacca
2915,1.35,1.36,103.4,103.41,Sea,Sea,Straits of Malacca
2916,1.35,1.36,103.41,103.42,Sea,Sea,Straits of Malacca
2917,1.35,1.36,103.42,103.43,Sea,Sea,Straits of Malacca
2918,1.35,1.36,103.43,103.44,Sea,Sea,"unnamed road, Johor, Malaysia"
2919,1.35,1.36,103.44,103.45,Sea,Sea,"unnamed road, Kukup, Johor, Malaysia"
2920,1.35,1.36,103.45,103.46,Sea,Sea,"95, Kampong Penerok, Johor, Malaysia"
2921,1.35,1.36,103.46,103.47,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2922,1.35,1.36,103.47,103.48,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2923,1.35,1.36,103.48,103.49,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2924,1.35,1.36,103.49,103.5,Sea,Sea,"unnamed road, Johor, Malaysia"
2925,1.35,1.36,103.5,103.51,Sea,Sea,"Jalan Buloh Kasap, Johor, Malaysia"
2926,1.35,1.36,103.51,103.52,Sea,Sea,"unnamed road, Johor, Malaysia"
2927,1.35,1.36,103.52,103.53,Sea,Sea,"unnamed road, Kampong Sungai Boh, Johor, Malaysia"
2928,1.35,1.36,103.53,103.54,Sea,Sea,"Pontian, Malaysia"
2929,1.35,1.36,103.54,103.55,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2930,1.35,1.36,103.55,103.56,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2931,1.35,1.36,103.56,103.57,Sea,Sea,"SK Tanjong Adang, Jalan Tanjung Kupang, Iskandar Puteri, Johor, Malaysia"
2932,1.35,1.36,103.57,103.58,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2933,1.35,1.36,103.58,103.59,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2934,1.35,1.36,103.59,103.6,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2935,1.35,1.36,103.6,103.61,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2936,1.35,1.36,103.61,103.62,Sea,Sea,"Sekolah Kebangsaan Tanjung Kupang, Jalan Tanjung Kupang, Iskandar Puteri, Johor, Malaysia"
2937,1.35,1.36,103.62,103.63,Sea,Sea,"Laluan Kedua Malaysia Singapura, Second Link Expressway, 79250 Iskandar Puteri, Johor, Malaysia"
2938,1.35,1.36,103.63,103.64,Sea,Sea,"MalaysiaSingapore Second Link, Johor, Malaysia"
2939,1.35,1.36,103.64,103.65,Sea,Sea,"unnamed road, Singapore 639937, Singapore"
2940,1.35,1.36,103.65,103.66,Sea,Sea,"unnamed road, Singapore 639937, Singapore"
2941,1.35,1.36,103.66,103.67,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
2942,1.35,1.36,103.67,103.68,Sea,Sea,"Nanyang Crescent, Singapore 637331, Singapore"
2943,1.35,1.36,103.68,103.69,Sea,Sea,"Tamarind Hall, Nanyang Crescent, Singapore 636866, Singapore"
2944,1.35,1.36,103.69,103.7,Sea,Sea,"Cleantech Heights, Singapore 637143, Singapore"
2945,1.35,1.36,103.7,103.71,Sea,Sea,"Bulim Walk, Singapore 648110, Singapore"
2946,1.35,1.36,103.71,103.72,Sea,Sea,"Hong Kah, Jurong West Avenue 2, Singapore 640558, Singapore"
2947,1.35,1.36,103.72,103.73,Sea,Sea,"Plantation, Pan-Island Expressway, Singapore 600333, Singapore"
2948,1.35,1.36,103.73,103.74,Sea,Sea,"112C Plantation Crescent, Plantation Acres, Singapore 653112, Singapore"
2949,1.35,1.36,103.74,103.75,Sea,Sea,"Bukit Gombak, unnamed road, Singapore 652467, Singapore"
2950,1.35,1.36,103.75,103.76,Sea,Sea,"Bukit Gombak, Bukit Batok East Park Connector, Singapore 650257, Singapore"
2951,1.35,1.36,103.76,103.77,Sea,Sea,"14 Lorong Sesuai, Singapore 598749, Singapore"
2952,1.35,1.36,103.77,103.78,Sea,Sea,"Bukit Timah Nature Reserve, Bukit Timah Expressway, Singapore 679056, Singapore"
2953,1.35,1.36,103.78,103.79,Sea,Sea,"Bukit Timah Nature Reserve, Upper Bukit Timah Road, Singapore 587976, Singapore"
2954,1.35,1.36,103.79,103.8,Sea,Sea,"Rifle Range Road, Singapore 289759, Singapore"
2955,1.35,1.36,103.8,103.81,Sea,Sea,"Dillenia Hut, Rifle Range Link, Singapore 288303, Singapore"
2956,1.35,1.36,103.81,103.82,Sea,Sea,"Terentang Trail, Singapore 578774, Singapore"
2957,1.35,1.36,103.82,103.83,Sea,Sea,"126 Windsor Park Road, Singapore 573859, Singapore"
2958,1.35,1.36,103.83,103.84,Sea,Sea,"Sin Ming, Jalan Ikan Merah, Singapore 574369, Singapore"
2959,1.35,1.36,103.84,103.85,Sea,Sea,"Catholic High School, Marymount, 9 Bishan Street 22, Singapore 579767, Singapore"
2960,1.35,1.36,103.85,103.86,Sea,Sea,"Bishan Depot, Ang Mo Kio Avenue 1, Singapore 569621, Singapore"
2961,1.35,1.36,103.86,103.87,Sea,Sea,"Li Hwan View, Singapore 557139, Singapore"
2962,1.35,1.36,103.87,103.88,Sea,Sea,"25 Lim Tua Tow Road, Singapore 549102, Singapore"
2963,1.35,1.36,103.88,103.89,Sea,Sea,"Lorong Ah Soo, Aroozoo Avenue, Singapore 530221, Singapore"
2964,1.35,1.36,103.89,103.9,Sea,Sea,"5, 5 Defu Lane 7, Singapore 539202, Singapore"
2965,1.35,1.36,103.9,103.91,Sea,Sea,"Apron A, Kallang-Paya Lebar Expressway, Singapore 534234, Singapore"
2966,1.35,1.36,103.91,103.92,Sea,Sea,"Paya Lebar Air Base, Bartley Road East, Singapore 417868, Singapore"
2967,1.35,1.36,103.92,103.93,Sea,Sea,"Tampines Industrial Avenue 1, Singapore 528512, Singapore"
2968,1.35,1.36,103.93,103.94,Sea,Sea,"864B Tampines Street 83, Singapore 522864, Singapore"
2969,1.36,1.37,103.38,103.39,Sea,Sea,Straits of Malacca
2970,1.36,1.37,103.39,103.4,Sea,Sea,Straits of Malacca
2971,1.36,1.37,103.4,103.41,Sea,Sea,Straits of Malacca
2972,1.36,1.37,103.41,103.42,Sea,Sea,Straits of Malacca
2973,1.36,1.37,103.42,103.43,Sea,Sea,Straits of Malacca
2974,1.36,1.37,103.43,103.44,Sea,Sea,"unnamed road, Johor, Malaysia"
2975,1.36,1.37,103.44,103.45,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
2976,1.36,1.37,103.45,103.46,Sea,Sea,"unnamed road, Johor, Malaysia"
2977,1.36,1.37,103.46,103.47,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2978,1.36,1.37,103.47,103.48,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2979,1.36,1.37,103.48,103.49,Sea,Sea,"unnamed road, Kampong Permas Kelapa, Johor, Malaysia"
2980,1.36,1.37,103.49,103.5,Sea,Sea,"Jalan Buloh Kasap, Kampong Buloh Kasap, Johor, Malaysia"
2981,1.36,1.37,103.5,103.51,Sea,Sea,"Pulai River Bridge, Johor, Malaysia"
2982,1.36,1.37,103.51,103.52,Sea,Sea,"Pulai River Bridge, Johor, Malaysia"
2983,1.36,1.37,103.52,103.53,Sea,Sea,"Kampong Sungai Boh, Pontian, Malaysia"
2984,1.36,1.37,103.53,103.54,Sea,Sea,"Pontian, Malaysia"
2985,1.36,1.37,103.54,103.55,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2986,1.36,1.37,103.55,103.56,Sea,Sea,"Port Transit Center, Lebuhraya Tanjung Pelepas, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
2987,1.36,1.37,103.56,103.57,Sea,Sea,"unnamed road, i-Parc, Iskandar Puteri, Johor, Malaysia"
2988,1.36,1.37,103.57,103.58,Sea,Sea,"Jalan Saiman, Iskandar Puteri, Johor, Malaysia"
2989,1.36,1.37,103.58,103.59,Sea,Sea,"Jalan Paya Mengkuang, Iskandar Puteri, Johor, Malaysia"
2990,1.36,1.37,103.59,103.6,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2991,1.36,1.37,103.6,103.61,Sea,Sea,"unnamed road, 79250 Iskandar Puteri, Johor, Malaysia"
2992,1.36,1.37,103.61,103.62,Sea,Sea,"unnamed road, 79250 Iskandar Puteri, Johor, Malaysia"
2993,1.36,1.37,103.62,103.63,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
2994,1.36,1.37,103.63,103.64,Sea,Sea,"79250 Iskandar Puteri, Johor, Malaysia"
2995,1.36,1.37,103.64,103.65,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
2996,1.36,1.37,103.65,103.66,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
2997,1.36,1.37,103.66,103.67,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
2998,1.36,1.37,103.67,103.68,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
2999,1.36,1.37,103.68,103.69,Sea,Sea,"Lim Chu Kang Road (U/C), Singapore 649735, Singapore"
3000,1.36,1.37,103.69,103.7,Sea,Sea,"Jalan Bahar, Singapore 649734, Singapore"
3001,1.36,1.37,103.7,103.71,Sea,Sea,"KJE, Singapore 648170, Singapore"
3002,1.36,1.37,103.71,103.72,Sea,Sea,"Forest Hill, Kranji Expressway, Singapore 698928, Singapore"
3003,1.36,1.37,103.72,103.73,Sea,Sea,"Garden, Tengah Central, Singapore 651134, Singapore"
3004,1.36,1.37,103.73,103.74,Sea,Sea,"Park, Tengah Park Avenue, Singapore 690325, Singapore"
3005,1.36,1.37,103.74,103.75,Sea,Sea,"Bukit Gombak, 403 Bukit Batok West Avenue 7, Singapore 650403, Singapore"
3006,1.36,1.37,103.75,103.76,Sea,Sea,"392 Bukit Batok West Avenue 5, Goodview Gardens, Singapore 650392, Singapore"
3007,1.36,1.37,103.76,103.77,Sea,Sea,"Hillview Avenue, Singapore 667978, Singapore"
3008,1.36,1.37,103.77,103.78,Sea,Sea,"Dairy Farm Mall (U/C), Dairy Farm, Petir Road, Singapore 679056, Singapore"
3009,1.36,1.37,103.78,103.79,Sea,Sea,"Motorbike (NBE), Munia Trail, Chestnut Nature Park South Hiking Trail, Singapore 679521, Singapore"
3010,1.36,1.37,103.79,103.8,Sea,Sea,"Central Water Catchment, Northwest, Singapore"
3011,1.36,1.37,103.8,103.81,Sea,Sea,"Upper Peirce Water Works, Reservoir Track, Singapore 678278, Singapore"
3012,1.36,1.37,103.81,103.82,Sea,Sea,"Island Club Road, Singapore 578774, Singapore"
3013,1.36,1.37,103.82,103.83,Sea,Sea,"Singapore Island Country Club, 180 Island Club Road, Singapore 578774, Singapore"
3014,1.36,1.37,103.83,103.84,Sea,Sea,"Bright Hill, Sin Ming, Bright Hill Road, Singapore 570410, Singapore"
3015,1.36,1.37,103.84,103.85,Sea,Sea,"309A Ang Mo Kio Street 31, Singapore 561309, Singapore"
3016,1.36,1.37,103.85,103.86,Sea,Sea,"417 Ang Mo Kio Avenue 10, Singapore 560417, Singapore"
3017,1.36,1.37,103.86,103.87,Sea,Sea,"myVillage, 1 Maju Avenue, Singapore 556679, Singapore"
3018,1.36,1.37,103.87,103.88,Sea,Sea,"Jalan Limbok, Singapore 549853, Singapore"
3019,1.36,1.37,103.88,103.89,Sea,Sea,"59 Florence Road, Singapore 544737, Singapore"
3020,1.36,1.37,103.89,103.9,Sea,Sea,"315, Hai Sing Crescent, Singapore 532376, Singapore"
3021,1.36,1.37,103.9,103.91,Sea,Sea,"Serangoon River Lane, Singapore"
3022,1.36,1.37,103.91,103.92,Sea,Sea,"Before Greenwich Drive, Tampines Road, Singapore 533952, Singapore"
3023,1.36,1.37,103.92,103.93,Sea,Sea,"Dirtbike Track, Singapore 529788, Singapore"
3024,1.36,1.37,103.93,103.94,Sea,Sea,"Tampines North, 612A Tampines North Drive 1, Singapore 521612, Singapore"
3025,1.37,1.38,103.38,103.39,Sea,Sea,Straits of Malacca
3026,1.37,1.38,103.39,103.4,Sea,Sea,Straits of Malacca
3027,1.37,1.38,103.4,103.41,Sea,Sea,Straits of Malacca
3028,1.37,1.38,103.41,103.42,Sea,Sea,Straits of Malacca
3029,1.37,1.38,103.42,103.43,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3030,1.37,1.38,103.43,103.44,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3031,1.37,1.38,103.44,103.45,Sea,Sea,"95, Kampong Penerok, Johor, Malaysia"
3032,1.37,1.38,103.45,103.46,Sea,Sea,"unnamed road, Johor, Malaysia"
3033,1.37,1.38,103.46,103.47,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3034,1.37,1.38,103.47,103.48,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3035,1.37,1.38,103.48,103.49,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3036,1.37,1.38,103.49,103.5,Sea,Sea,"Jalan Buloh Kasap, Kampong Buloh Kasap, Johor, Malaysia"
3037,1.37,1.38,103.5,103.51,Sea,Sea,"Kampong Permas Kelapa, Pontian, Malaysia"
3038,1.37,1.38,103.51,103.52,Sea,Sea,"Pulai River Bridge, Johor, Malaysia"
3039,1.37,1.38,103.52,103.53,Sea,Sea,"Pulai River Bridge, Johor, Malaysia"
3040,1.37,1.38,103.53,103.54,Sea,Sea,"Pulai River Bridge, Johor, Malaysia"
3041,1.37,1.38,103.54,103.55,Sea,Sea,"unnamed road, Port of Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
3042,1.37,1.38,103.55,103.56,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3043,1.37,1.38,103.56,103.57,Sea,Sea,"Lebuhraya Tanjung Pelepas, Iskandar Puteri, Johor, Malaysia"
3044,1.37,1.38,103.57,103.58,Sea,Sea,"Lebuh Forest City, Iskandar Puteri, Johor, Malaysia"
3045,1.37,1.38,103.58,103.59,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3046,1.37,1.38,103.59,103.6,Sea,Sea,"unnamed road, Desa Paya Mengkuang, Iskandar Puteri, Johor, Malaysia"
3047,1.37,1.38,103.6,103.61,Sea,Sea,"Second Link Expressway, 79250 Iskandar Puteri, Johor, Malaysia"
3048,1.37,1.38,103.61,103.62,Sea,Sea,"unnamed road, 79250 Iskandar Puteri, Johor, Malaysia"
3049,1.37,1.38,103.62,103.63,Sea,Sea,"SK Pendas Laut, Jalan Tanjung Kupang, The Riverside, 79250 Iskandar Puteri, Johor, Malaysia"
3050,1.37,1.38,103.63,103.64,Sea,Sea,"unnamed road, Kampung Ladang, Iskandar Puteri, Johor, Malaysia"
3051,1.37,1.38,103.64,103.65,Sea,Sea,"79250 Iskandar Puteri, Johor, Malaysia"
3052,1.37,1.38,103.65,103.66,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
3053,1.37,1.38,103.66,103.67,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
3054,1.37,1.38,103.67,103.68,Sea,Sea,"Western Water Catchment, Southwest, Singapore"
3055,1.37,1.38,103.68,103.69,Sea,Sea,"Lim Chu Kang Road (U/C), Singapore 649735, Singapore"
3056,1.37,1.38,103.69,103.7,Sea,Sea,"Lim Chu Kang Road, Singapore 649734, Singapore"
3057,1.37,1.38,103.7,103.71,Sea,Sea,"Opposite Jalan Berseri, Old Choa Chu Kang Road, Singapore 648170, Singapore"
3058,1.37,1.38,103.71,103.72,Sea,Sea,"Old Choa Chu Kang Road, Singapore 698902, Singapore"
3059,1.37,1.38,103.72,103.73,Sea,Sea,"After Track 14, Old Choa Chu Kang Road, Singapore 698918, Singapore"
3060,1.37,1.38,103.73,103.74,Sea,Sea,"Forest Hill, Tengah Way, Singapore 682484, Singapore"
3061,1.37,1.38,103.74,103.75,Sea,Sea,"Keat Hong, 809A Choa Chu Kang Avenue 7, Singapore 681809, Singapore"
3062,1.37,1.38,103.75,103.76,Sea,Sea,"Bukit Batok Road, Singapore 680103, Singapore"
3063,1.37,1.38,103.76,103.77,Sea,Sea,"Blk 154, Jelebu, Gangsa Road, Singapore 670153, Singapore"
3064,1.37,1.38,103.77,103.78,Sea,Sea,"214, Bangkit, 214 Pang Sua Park Connector, Singapore 670213, Singapore"
3065,1.37,1.38,103.78,103.79,Sea,Sea,"Chestnut Avenue Water Works, Chestnut Avenue, Singapore 679521, Singapore"
3066,1.37,1.38,103.79,103.8,Sea,Sea,"Reservoir Track, Singapore 678278, Singapore"
3067,1.37,1.38,103.8,103.81,Sea,Sea,"Central Catchment Nature Reserve, Bullion Park, Singapore 787082, Singapore"
3068,1.37,1.38,103.81,103.82,Sea,Sea,"unnamed road, Singapore 678278, Singapore"
3069,1.37,1.38,103.82,103.83,Sea,Sea,"Cyathea Trail, Singapore 579524, Singapore"
3070,1.37,1.38,103.83,103.84,Sea,Sea,"Kebun Baru, Ang Mo Kio Street 13, Singapore 569948, Singapore"
3071,1.37,1.38,103.84,103.85,Sea,Sea,"Lentor, North-South Corridor, Singapore 560728, Singapore"
3072,1.37,1.38,103.85,103.86,Sea,Sea,"540 Ang Mo Kio Avenue 10, Singapore 560540, Singapore"
3073,1.37,1.38,103.86,103.87,Sea,Sea,"28, 28 Ang Mo Kio Industrial Park 2, Singapore 569508, Singapore"
3074,1.37,1.38,103.87,103.88,Sea,Sea,"Blk 531, Serangoon North Avenue 5, Singapore 554914, Singapore"
3075,1.37,1.38,103.88,103.89,Sea,Sea,"Hougang Avenue 4, Singapore 530682, Singapore"
3076,1.37,1.38,103.89,103.9,Sea,Sea,"Blk 421, Hougang Avenue 10, Singapore 540424, Singapore"
3077,1.37,1.38,103.9,103.91,Sea,Sea,"78 Serangoon Park Connector, Singapore 538768, Singapore"
3078,1.37,1.38,103.91,103.92,Sea,Sea,"Tampines Road, Singapore 533952, Singapore"
3079,1.37,1.38,103.92,103.93,Sea,Sea,"ams Sensor Singapore Pte Ltd, 11 Tampines Industrial Crescent, Singapore 528606, Singapore"
3080,1.37,1.38,103.93,103.94,Sea,Sea,"769 Pasir Ris Street 71, Singapore 510769, Singapore"
3081,1.38,1.39,103.38,103.39,Sea,Sea,Straits of Malacca
3082,1.38,1.39,103.39,103.4,Sea,Sea,Straits of Malacca
3083,1.38,1.39,103.4,103.41,Sea,Sea,Straits of Malacca
3084,1.38,1.39,103.41,103.42,Sea,Sea,Straits of Malacca
3085,1.38,1.39,103.42,103.43,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3086,1.38,1.39,103.43,103.44,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3087,1.38,1.39,103.44,103.45,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3088,1.38,1.39,103.45,103.46,Sea,Sea,"unnamed road, Kampong Penerok, Johor, Malaysia"
3089,1.38,1.39,103.46,103.47,Sea,Sea,"unnamed road, Johor, Malaysia"
3090,1.38,1.39,103.47,103.48,Sea,Sea,"unnamed road, Kampong Buloh Kasap, Johor, Malaysia"
3091,1.38,1.39,103.48,103.49,Sea,Sea,"Jalan Buloh Kasap, Kampong Buloh Kasap, Johor, Malaysia"
3092,1.38,1.39,103.49,103.5,Sea,Sea,"Kampong Buloh Kasap, Pontian, Malaysia"
3093,1.38,1.39,103.5,103.51,Sea,Sea,"Kampong Buloh Kasap, Pontian, Malaysia"
3094,1.38,1.39,103.51,103.52,Sea,Sea,"Kampong Buloh Kasap, Pontian, Malaysia"
3095,1.38,1.39,103.52,103.53,Sea,Sea,"Pontian, Malaysia"
3096,1.38,1.39,103.53,103.54,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3097,1.38,1.39,103.54,103.55,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3098,1.38,1.39,103.55,103.56,Sea,Sea,"Jalan Cabang, Iskandar Puteri, Johor, Malaysia"
3099,1.38,1.39,103.56,103.57,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3100,1.38,1.39,103.57,103.58,Sea,Sea,"unnamed road, Iskandar Puteri, Johor, Malaysia"
3101,1.38,1.39,103.58,103.59,Sea,Sea,"Jalan Paya Mengkuang, Iskandar Puteri, Johor, Malaysia"
3102,1.38,1.39,103.59,103.6,Sea,Sea,"National School of the Sultan Abu Bakar Complex, Second Link Expressway, 79250 Iskandar Puteri, Johor, Malaysia"
3103,1.38,1.39,103.6,103.61,Sea,Sea,"Coastal Highway Southern Link, 79250 Iskandar Puteri, Johor, Malaysia"
3104,1.38,1.39,103.61,103.62,Sea,Sea,"Coastal Highway Southern Link, The Capital, 79250 Iskandar Puteri, Johor, Malaysia"
3105,1.38,1.39,103.62,103.63,Sea,Sea,"unnamed road, Sunway Iskandar, Iskandar Puteri, Johor, Malaysia"
3106,1.38,1.39,103.63,103.64,Sea,Sea,"unnamed road, Sunway Iskandar, 79250 Iskandar Puteri, Johor, Malaysia"
3107,1.38,1.39,103.64,103.65,Sea,Sea,"unnamed road, Sunway Iskandar, Iskandar Puteri, Johor, Malaysia"
3108,1.38,1.39,103.65,103.66,Sea,Sea,Johor Straits
3109,1.38,1.39,103.66,103.67,Sea,Sea,Johor Straits
3110,1.38,1.39,103.67,103.68,Sea,Sea,"Road, Singapore 709155, Singapore"
3111,1.38,1.39,103.68,103.69,Sea,Sea,"Lim Chu Kang Road (U/C), Singapore 649735, Singapore"
