date_,geo_subcategory,shipcategory,avgspeed,sdspeed,minspeed,maxspeed
25/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
25/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
25/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
25/1/2021,Port Pasir Panjang,CARGO,0.964095169,1.764544167,0,8.7
25/1/2021,Port Pasir Panjang,TANKER,0.542598967,1.574577778,0,10.4
25/1/2021,Port Pasir Panjang,PASSENGER,,,,
25/1/2021,Port Brani,CARGO,0.14,0.287518115,0,0.9
25/1/2021,Port Brani,TANKER,0.385714286,0.561036456,0,1.3
25/1/2021,Port Brani,PASSENGER,,,,
25/1/2021,Sea,CARGO,7.231533349,5.68683744,0,59.7
25/1/2021,Sea,TANKER,3.296789839,4.393316589,0,101.6
25/1/2021,Sea,PASSENGER,,,,
25/12/2019,Port Bukom,CARGO,6.836363636,3.672130915,0.1,11.1
25/12/2019,Port Bukom,TANKER,2.277419355,2.701996814,0,9.7
25/12/2019,Port Bukom,PASSENGER,,,,
25/12/2019,Port Tanjong Pagar,CARGO,1.1,1.905255888,0,3.3
25/12/2019,Port Tanjong Pagar,TANKER,0.1,0,0.1,0.1
25/12/2019,Port Tanjong Pagar,PASSENGER,,,,
25/12/2019,Port Jurong Island,CARGO,4.32513089,3.765312157,0,14.4
25/12/2019,Port Jurong Island,TANKER,1.716037369,3.018636252,0,13
25/12/2019,Port Jurong Island,PASSENGER,,,,
25/12/2019,Port Tuas,CARGO,1.05,1.643056343,0,6.4
25/12/2019,Port Tuas,TANKER,0.469473684,1.70905205,0,10.9
25/12/2019,Port Tuas,PASSENGER,,,,
25/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
25/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
25/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
25/12/2019,Port Pasir Panjang,CARGO,0.749956408,2.357807479,0,51.3
25/12/2019,Port Pasir Panjang,TANKER,0.717655367,1.667549213,0,9.6
25/12/2019,Port Pasir Panjang,PASSENGER,,,,
25/12/2019,Port Brani,CARGO,0.17027027,0.738190304,0,4.2
25/12/2019,Port Brani,TANKER,3.033333333,2.250185178,1.4,5.6
25/12/2019,Port Brani,PASSENGER,,,,
25/12/2019,Sea,CARGO,7.840494905,5.329071519,0,52
25/12/2019,Sea,TANKER,3.698430453,4.770095849,0,88.5
25/12/2019,Sea,PASSENGER,,,,
25/12/2020,Port Bukom,CARGO,8.720689655,3.121741651,0,13
25/12/2020,Port Bukom,TANKER,2.893914807,2.892168337,0,12.2
25/12/2020,Port Bukom,PASSENGER,,,,
25/12/2020,Port Tanjong Pagar,CARGO,3.281666667,10.16825388,0,78.7
25/12/2020,Port Tanjong Pagar,TANKER,,,,
25/12/2020,Port Tanjong Pagar,PASSENGER,,,,
25/12/2020,Port Jurong Island,CARGO,5.015100671,3.714869209,0,18
25/12/2020,Port Jurong Island,TANKER,1.450116134,2.613928451,0,15.1
25/12/2020,Port Jurong Island,PASSENGER,,,,
25/12/2020,Port Tuas,CARGO,2.144747082,3.530511764,0,13.3
25/12/2020,Port Tuas,TANKER,3.221319797,3.264082877,0,10.5
25/12/2020,Port Tuas,PASSENGER,0,0,0,0
25/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
25/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
25/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
25/12/2020,Port Pasir Panjang,CARGO,1.020846622,1.94597949,0,12.6
25/12/2020,Port Pasir Panjang,TANKER,0.703411334,1.860255239,0,38.4
25/12/2020,Port Pasir Panjang,PASSENGER,,,,
25/12/2020,Port Brani,CARGO,2.5,2.671329257,0,7.4
25/12/2020,Port Brani,TANKER,,,,
25/12/2020,Port Brani,PASSENGER,,,,
25/12/2020,Sea,CARGO,7.398451705,5.44015114,0,76.8
25/12/2020,Sea,TANKER,3.217368785,4.283942153,0,62.4
25/12/2020,Sea,PASSENGER,,,,
26/1/2020,Port Bukom,CARGO,10.32162162,3.022796271,3,12.6
26/1/2020,Port Bukom,TANKER,3.919552239,3.747918977,0,14
26/1/2020,Port Bukom,PASSENGER,,,,
26/1/2020,Port Tanjong Pagar,CARGO,0.371774194,1.364801033,0,7.8
26/1/2020,Port Tanjong Pagar,TANKER,3.5,4.949747468,0,7
26/1/2020,Port Tanjong Pagar,PASSENGER,,,,
26/1/2020,Port Jurong Island,CARGO,5.47409201,4.037547756,0,16.3
26/1/2020,Port Jurong Island,TANKER,1.464441672,2.943735075,0,100.8
26/1/2020,Port Jurong Island,PASSENGER,,,,
26/1/2020,Port Tuas,CARGO,0.222921647,1.404958566,0,17.6
26/1/2020,Port Tuas,TANKER,3.502967359,3.957946483,0,14.1
26/1/2020,Port Tuas,PASSENGER,,,,
26/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
26/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
26/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
26/1/2020,Port Pasir Panjang,CARGO,0.976677926,1.920817845,0,49.6
26/1/2020,Port Pasir Panjang,TANKER,0.886567164,2.081382138,0,37.8
26/1/2020,Port Pasir Panjang,PASSENGER,,,,
26/1/2020,Port Brani,CARGO,1.08,1.762375596,0,6.9
26/1/2020,Port Brani,TANKER,2.1,2.803569154,0.1,6.9
26/1/2020,Port Brani,PASSENGER,,,,
26/1/2020,Sea,CARGO,8.627543133,5.226345535,0,102.2
26/1/2020,Sea,TANKER,2.839043237,4.056657668,0,59.1
26/1/2020,Sea,PASSENGER,,,,
26/1/2021,Port Bukom,CARGO,3.7,,3.7,3.7
26/1/2021,Port Bukom,TANKER,3.264,3.252675822,0,8.8
26/1/2021,Port Bukom,PASSENGER,,,,
26/1/2021,Port Tanjong Pagar,CARGO,1.4,,1.4,1.4
26/1/2021,Port Tanjong Pagar,TANKER,,,,
26/1/2021,Port Tanjong Pagar,PASSENGER,,,,
26/1/2021,Port Jurong Island,CARGO,5.094545455,3.896694619,0,13.4
26/1/2021,Port Jurong Island,TANKER,1.524609375,2.877495487,0,13.1
26/1/2021,Port Jurong Island,PASSENGER,,,,
26/1/2021,Port Tuas,CARGO,2.35,4.095322535,0,12.9
26/1/2021,Port Tuas,TANKER,1.205494505,2.823605364,0,10.9
26/1/2021,Port Tuas,PASSENGER,0,0,0,0
26/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
26/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
26/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
26/1/2021,Port Pasir Panjang,CARGO,0.638167939,1.541771676,0,8.4
26/1/2021,Port Pasir Panjang,TANKER,0.86875,1.668615089,0,6.9
26/1/2021,Port Pasir Panjang,PASSENGER,,,,
26/1/2021,Port Brani,CARGO,0.02,0.063245553,0,0.2
26/1/2021,Port Brani,TANKER,0,,0,0
26/1/2021,Port Brani,PASSENGER,,,,
26/1/2021,Sea,CARGO,5.750883392,5.632486824,0,19.2
26/1/2021,Sea,TANKER,3.061064331,4.560598976,0,87.8
26/1/2021,Sea,PASSENGER,14.6,0.435889894,14.1,14.9
26/12/2019,Port Bukom,CARGO,8.1875,4.329776471,0,12.5
26/12/2019,Port Bukom,TANKER,2.436557377,5.198511656,0,102.2
26/12/2019,Port Bukom,PASSENGER,,,,
26/12/2019,Port Tanjong Pagar,CARGO,1.008571429,1.872929669,0,6.3
26/12/2019,Port Tanjong Pagar,TANKER,0.1,0,0.1,0.1
26/12/2019,Port Tanjong Pagar,PASSENGER,,,,
26/12/2019,Port Jurong Island,CARGO,2.398156682,3.637809686,0,15.7
26/12/2019,Port Jurong Island,TANKER,1.835769113,3.222965862,0,100.8
26/12/2019,Port Jurong Island,PASSENGER,,,,
26/12/2019,Port Tuas,CARGO,0.253398058,1.252120988,0,7.3
26/12/2019,Port Tuas,TANKER,0.492884468,1.852700489,0,10.3
26/12/2019,Port Tuas,PASSENGER,,,,
26/12/2019,Port Marina Bay Cruise Centre,CARGO,0,0,0,0
26/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
26/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
26/12/2019,Port Pasir Panjang,CARGO,0.679955886,1.911587795,0,51.2
26/12/2019,Port Pasir Panjang,TANKER,0.827671145,1.953061715,0,38.5
26/12/2019,Port Pasir Panjang,PASSENGER,,,,
26/12/2019,Port Brani,CARGO,1.611320755,2.195595274,0,8.8
26/12/2019,Port Brani,TANKER,1.314285714,1.81422947,0.1,5.2
26/12/2019,Port Brani,PASSENGER,,,,
26/12/2019,Sea,CARGO,8.008631922,5.498496603,0,78.8
26/12/2019,Sea,TANKER,2.919536093,4.10247303,0,63.2
26/12/2019,Sea,PASSENGER,,,,
26/12/2020,Port Bukom,CARGO,10.41428571,2.863813641,7.5,15.8
26/12/2020,Port Bukom,TANKER,1.713363029,2.716804444,0,9.8
26/12/2020,Port Bukom,PASSENGER,,,,
26/12/2020,Port Tanjong Pagar,CARGO,0.74,1.011269829,0,3.1
26/12/2020,Port Tanjong Pagar,TANKER,,,,
26/12/2020,Port Tanjong Pagar,PASSENGER,,,,
26/12/2020,Port Jurong Island,CARGO,4.668226121,3.829901905,0,24.5
26/12/2020,Port Jurong Island,TANKER,1.589504299,3.195520614,0,102
26/12/2020,Port Jurong Island,PASSENGER,,,,
26/12/2020,Port Tuas,CARGO,1.556,2.442873806,0,7.1
26/12/2020,Port Tuas,TANKER,3.355384615,3.383185942,0,9.3
26/12/2020,Port Tuas,PASSENGER,0.98,0.806639118,0,2.5
26/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
26/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
26/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
26/12/2020,Port Pasir Panjang,CARGO,1.005791711,1.758622242,0,12.2
26/12/2020,Port Pasir Panjang,TANKER,0.543136384,1.580180223,0,12.1
26/12/2020,Port Pasir Panjang,PASSENGER,,,,
26/12/2020,Port Brani,CARGO,0.206666667,0.414843631,0,1.5
26/12/2020,Port Brani,TANKER,,,,
26/12/2020,Port Brani,PASSENGER,,,,
26/12/2020,Sea,CARGO,7.268376398,5.744967283,0,53
26/12/2020,Sea,TANKER,3.165452588,4.32509891,0,60.8
26/12/2020,Sea,PASSENGER,11.81639344,1.83658926,6.6,14
27/1/2020,Port Bukom,CARGO,10.428,3.038437098,4.6,14.9
27/1/2020,Port Bukom,TANKER,4.891089109,3.321334594,0,11.4
27/1/2020,Port Bukom,PASSENGER,,,,
27/1/2020,Port Tanjong Pagar,CARGO,0.230208333,0.55138482,0,3.1
27/1/2020,Port Tanjong Pagar,TANKER,0.275,0.15,0.1,0.4
27/1/2020,Port Tanjong Pagar,PASSENGER,,,,
27/1/2020,Port Jurong Island,CARGO,5.362671906,4.039936161,0,17.2
27/1/2020,Port Jurong Island,TANKER,2.043918367,3.17187762,0,12.7
27/1/2020,Port Jurong Island,PASSENGER,,,,
27/1/2020,Port Tuas,CARGO,0.199177331,1.279534618,0,10.7
27/1/2020,Port Tuas,TANKER,4.587943262,4.099537869,0,15.1
27/1/2020,Port Tuas,PASSENGER,,,,
27/1/2020,Port Marina Bay Cruise Centre,CARGO,6.1,,6.1,6.1
27/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
27/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
27/1/2020,Port Pasir Panjang,CARGO,0.725955685,1.715474478,0,21.2
27/1/2020,Port Pasir Panjang,TANKER,1.207884509,3.229218003,0,100.9
27/1/2020,Port Pasir Panjang,PASSENGER,,,,
27/1/2020,Port Brani,CARGO,0.527272727,1.129787792,0,5.2
27/1/2020,Port Brani,TANKER,,,,
27/1/2020,Port Brani,PASSENGER,,,,
27/1/2020,Sea,CARGO,9.241980065,5.618433209,0,101.2
27/1/2020,Sea,TANKER,3.191687997,4.552864226,0,101.4
27/1/2020,Sea,PASSENGER,,,,
27/1/2021,Port Bukom,CARGO,10.35,2.275228926,8.1,12.9
27/1/2021,Port Bukom,TANKER,3.619811321,3.347647925,0,10.6
27/1/2021,Port Bukom,PASSENGER,,,,
27/1/2021,Port Tanjong Pagar,CARGO,0.9,1.220655562,0,2.6
27/1/2021,Port Tanjong Pagar,TANKER,,,,
27/1/2021,Port Tanjong Pagar,PASSENGER,,,,
27/1/2021,Port Jurong Island,CARGO,6.081021898,3.820369801,0,15.4
27/1/2021,Port Jurong Island,TANKER,1.792988048,2.883154934,0,25.9
27/1/2021,Port Jurong Island,PASSENGER,,,,
27/1/2021,Port Tuas,CARGO,0.893333333,3.377333409,0,13.1
27/1/2021,Port Tuas,TANKER,1.355319149,2.592280394,0,8.7
27/1/2021,Port Tuas,PASSENGER,0.242307692,0.483465057,0,2.1
27/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
27/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
27/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
27/1/2021,Port Pasir Panjang,CARGO,0.891994917,1.808700899,0,11.6
27/1/2021,Port Pasir Panjang,TANKER,1.117177914,2.170931141,0,10.9
27/1/2021,Port Pasir Panjang,PASSENGER,,,,
27/1/2021,Port Brani,CARGO,0.117647059,0.314712754,0,1
27/1/2021,Port Brani,TANKER,0.016216216,0.055344946,0,0.3
27/1/2021,Port Brani,PASSENGER,,,,
27/1/2021,Sea,CARGO,6.775498891,5.777940252,0,84.2
27/1/2021,Sea,TANKER,3.01274558,4.178633114,0,96.1
27/1/2021,Sea,PASSENGER,13.725,0.689806736,12.7,14.2
27/12/2019,Port Bukom,CARGO,10,2.185073329,6.4,13.1
27/12/2019,Port Bukom,TANKER,2.350852273,3.577015796,0,13.3
27/12/2019,Port Bukom,PASSENGER,,,,
27/12/2019,Port Tanjong Pagar,CARGO,1.19,1.609313173,0,4.7
27/12/2019,Port Tanjong Pagar,TANKER,,,,
27/12/2019,Port Tanjong Pagar,PASSENGER,,,,
27/12/2019,Port Jurong Island,CARGO,4.277791719,3.956569645,0,14.2
27/12/2019,Port Jurong Island,TANKER,1.456710028,3.010428434,0,100.9
27/12/2019,Port Jurong Island,PASSENGER,,,,
27/12/2019,Port Tuas,CARGO,0.772395833,1.558129665,0,7.7
27/12/2019,Port Tuas,TANKER,0.412662808,3.122835053,0,100.8
27/12/2019,Port Tuas,PASSENGER,,,,
27/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
27/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
27/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
27/12/2019,Port Pasir Panjang,CARGO,0.848286784,1.848002433,0,12.9
27/12/2019,Port Pasir Panjang,TANKER,0.712282353,1.691388601,0,11.1
27/12/2019,Port Pasir Panjang,PASSENGER,,,,
27/12/2019,Port Brani,CARGO,0.341860465,1.137715455,0,7.2
27/12/2019,Port Brani,TANKER,0.430769231,0.778229417,0,2.8
27/12/2019,Port Brani,PASSENGER,,,,
27/12/2019,Sea,CARGO,7.866583659,5.576023269,0,83.1
27/12/2019,Sea,TANKER,3.003682546,4.19801526,0,101
27/12/2019,Sea,PASSENGER,,,,
27/12/2020,Port Bukom,CARGO,10.0125,1.742278885,8.5,12.8
27/12/2020,Port Bukom,TANKER,1.876355748,2.837532715,0,12.8
27/12/2020,Port Bukom,PASSENGER,,,,
27/12/2020,Port Tanjong Pagar,CARGO,0.6,0.838365757,0,2.3
27/12/2020,Port Tanjong Pagar,TANKER,,,,
27/12/2020,Port Tanjong Pagar,PASSENGER,,,,
27/12/2020,Port Jurong Island,CARGO,4.070034843,3.706138501,0,14.6
27/12/2020,Port Jurong Island,TANKER,1.776209677,2.955752149,0,13.1
27/12/2020,Port Jurong Island,PASSENGER,,,,
27/12/2020,Port Tuas,CARGO,0.901333333,1.992165415,0,9.8
27/12/2020,Port Tuas,TANKER,3.478688525,4.168777389,0,10.9
27/12/2020,Port Tuas,PASSENGER,,,,
27/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
27/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
27/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
27/12/2020,Port Pasir Panjang,CARGO,0.960583942,1.766032364,0,12.3
27/12/2020,Port Pasir Panjang,TANKER,0.690138675,1.834816678,0,16.1
27/12/2020,Port Pasir Panjang,PASSENGER,,,,
27/12/2020,Port Brani,CARGO,0.903571429,1.223075099,0,4.4
27/12/2020,Port Brani,TANKER,,,,
27/12/2020,Port Brani,PASSENGER,,,,
27/12/2020,Sea,CARGO,6.774242424,5.971583264,0,87.4
27/12/2020,Sea,TANKER,3.599085058,4.419095057,0,27.4
27/12/2020,Sea,PASSENGER,,,,
28/1/2020,Port Bukom,CARGO,11.41111111,3.024667107,6.3,15.8
28/1/2020,Port Bukom,TANKER,4.311111111,3.897656179,0,13.1
28/1/2020,Port Bukom,PASSENGER,,,,
28/1/2020,Port Tanjong Pagar,CARGO,0.194117647,0.313190414,0,1
28/1/2020,Port Tanjong Pagar,TANKER,,,,
28/1/2020,Port Tanjong Pagar,PASSENGER,,,,
28/1/2020,Port Jurong Island,CARGO,5.636760925,3.690013103,0,13.3
28/1/2020,Port Jurong Island,TANKER,1.758343754,3.044625283,0,32.3
28/1/2020,Port Jurong Island,PASSENGER,,,,
28/1/2020,Port Tuas,CARGO,0.122,0.92273352,0,18.6
28/1/2020,Port Tuas,TANKER,5.425888325,3.247713457,0,13.4
28/1/2020,Port Tuas,PASSENGER,,,,
28/1/2020,Port Marina Bay Cruise Centre,CARGO,,,,
28/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
28/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
28/1/2020,Port Pasir Panjang,CARGO,0.554095125,1.38359791,0,9.8
28/1/2020,Port Pasir Panjang,TANKER,1.238969765,2.248468848,0,10
28/1/2020,Port Pasir Panjang,PASSENGER,,,,
28/1/2020,Port Brani,CARGO,0.920588235,1.342945522,0,4.5
28/1/2020,Port Brani,TANKER,3.2,,3.2,3.2
28/1/2020,Port Brani,PASSENGER,,,,
28/1/2020,Sea,CARGO,8.117432826,5.238652881,0,76.9
28/1/2020,Sea,TANKER,3.47895949,4.454354435,0,60.8
28/1/2020,Sea,PASSENGER,19.48103448,0.519262938,18.2,20.2
28/1/2021,Port Bukom,CARGO,14.2,7.362744054,9.8,22.7
28/1/2021,Port Bukom,TANKER,1.153921569,2.664644324,0,11.5
28/1/2021,Port Bukom,PASSENGER,,,,
28/1/2021,Port Tanjong Pagar,CARGO,0.55,0.777817459,0,1.1
28/1/2021,Port Tanjong Pagar,TANKER,,,,
28/1/2021,Port Tanjong Pagar,PASSENGER,,,,
28/1/2021,Port Jurong Island,CARGO,3.544827586,3.400875733,0,14.5
28/1/2021,Port Jurong Island,TANKER,2.031584582,2.762316908,0,12.2
28/1/2021,Port Jurong Island,PASSENGER,,,,
28/1/2021,Port Tuas,CARGO,0.052941176,0.137466573,0,0.5
28/1/2021,Port Tuas,TANKER,5.140740741,2.516752984,0,10
28/1/2021,Port Tuas,PASSENGER,0,0,0,0
28/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
28/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
28/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
28/1/2021,Port Pasir Panjang,CARGO,0.612267658,1.503308407,0,10.2
28/1/2021,Port Pasir Panjang,TANKER,0.740095087,1.793035731,0,9.8
28/1/2021,Port Pasir Panjang,PASSENGER,,,,
28/1/2021,Port Brani,CARGO,2.95,3.34888041,0,6.8
28/1/2021,Port Brani,TANKER,,,,
28/1/2021,Port Brani,PASSENGER,,,,
28/1/2021,Sea,CARGO,6.990172643,6.000768398,0,88.6
28/1/2021,Sea,TANKER,3.126298507,4.385957286,0,88.4
28/1/2021,Sea,PASSENGER,,,,
28/12/2019,Port Bukom,CARGO,9.2,,9.2,9.2
28/12/2019,Port Bukom,TANKER,3.077777778,3.742236887,0,11.9
28/12/2019,Port Bukom,PASSENGER,,,,
28/12/2019,Port Tanjong Pagar,CARGO,1.55,2.532785028,0,6.5
28/12/2019,Port Tanjong Pagar,TANKER,0.1,,0.1,0.1
28/12/2019,Port Tanjong Pagar,PASSENGER,,,,
28/12/2019,Port Jurong Island,CARGO,5.225352113,3.263771627,0.3,14.3
28/12/2019,Port Jurong Island,TANKER,1.604280156,2.7898694,0,12.1
28/12/2019,Port Jurong Island,PASSENGER,,,,
28/12/2019,Port Tuas,CARGO,1.280769231,2.4261936,0,8.9
28/12/2019,Port Tuas,TANKER,0.879090909,2.498516824,0,10.8
28/12/2019,Port Tuas,PASSENGER,,,,
28/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
28/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
28/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
28/12/2019,Port Pasir Panjang,CARGO,0.682222222,1.641441323,0,10.9
28/12/2019,Port Pasir Panjang,TANKER,0.494056848,1.390378048,0,9.6
28/12/2019,Port Pasir Panjang,PASSENGER,,,,
28/12/2019,Port Brani,CARGO,0.04,0.089442719,0,0.2
28/12/2019,Port Brani,TANKER,,,,
28/12/2019,Port Brani,PASSENGER,,,,
28/12/2019,Sea,CARGO,7.856222418,5.599633115,0,20
28/12/2019,Sea,TANKER,3.054082241,4.356250937,0,70.1
28/12/2019,Sea,PASSENGER,,,,
28/12/2020,Port Bukom,CARGO,8.756666667,1.510351257,5.7,12.8
28/12/2020,Port Bukom,TANKER,0.625612937,1.799795918,0,11.1
28/12/2020,Port Bukom,PASSENGER,,,,
28/12/2020,Port Tanjong Pagar,CARGO,1.43,1.394473218,0,3
28/12/2020,Port Tanjong Pagar,TANKER,,,,
28/12/2020,Port Tanjong Pagar,PASSENGER,,,,
28/12/2020,Port Jurong Island,CARGO,4.278691589,3.249735424,0,15.2
28/12/2020,Port Jurong Island,TANKER,1.684848162,3.137974947,0,86.4
28/12/2020,Port Jurong Island,PASSENGER,,,,
28/12/2020,Port Tuas,CARGO,1.1904,2.54877838,0,11.3
28/12/2020,Port Tuas,TANKER,1.468089888,3.022985099,0,11.8
28/12/2020,Port Tuas,PASSENGER,,,,
28/12/2020,Port Marina Bay Cruise Centre,CARGO,,,,
28/12/2020,Port Marina Bay Cruise Centre,TANKER,,,,
28/12/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
28/12/2020,Port Pasir Panjang,CARGO,0.799412686,1.963336267,0,51.2
28/12/2020,Port Pasir Panjang,TANKER,0.612956811,1.752864501,0,16.5
28/12/2020,Port Pasir Panjang,PASSENGER,,,,
28/12/2020,Port Brani,CARGO,1.110344828,1.082439318,0,2.9
28/12/2020,Port Brani,TANKER,0,0,0,0
28/12/2020,Port Brani,PASSENGER,,,,
28/12/2020,Sea,CARGO,7.498190961,5.364537874,0,86.7
28/12/2020,Sea,TANKER,3.504169984,4.477637603,0,96.2
28/12/2020,Sea,PASSENGER,,,,
29/1/2020,Port Bukom,CARGO,9.957142857,1.606089602,7.9,12
29/1/2020,Port Bukom,TANKER,3.13423913,3.52827323,0,11.8
29/1/2020,Port Bukom,PASSENGER,,,,
29/1/2020,Port Tanjong Pagar,CARGO,1.275,1.791457,0,4.8
29/1/2020,Port Tanjong Pagar,TANKER,1.416666667,1.503883861,0,3.6
29/1/2020,Port Tanjong Pagar,PASSENGER,,,,
29/1/2020,Port Jurong Island,CARGO,4.531263383,3.341565371,0,15.7
29/1/2020,Port Jurong Island,TANKER,1.721109902,2.877838468,0,13
29/1/2020,Port Jurong Island,PASSENGER,,,,
29/1/2020,Port Tuas,CARGO,0.338461538,1.482470411,0,11.3
29/1/2020,Port Tuas,TANKER,2.984210526,3.42308545,0,11.6
29/1/2020,Port Tuas,PASSENGER,,,,
29/1/2020,Port Marina Bay Cruise Centre,CARGO,6.7,,6.7,6.7
29/1/2020,Port Marina Bay Cruise Centre,TANKER,,,,
29/1/2020,Port Marina Bay Cruise Centre,PASSENGER,,,,
29/1/2020,Port Pasir Panjang,CARGO,1.236092342,2.075845863,0,10.7
29/1/2020,Port Pasir Panjang,TANKER,0.832878338,1.92660436,0,23.1
29/1/2020,Port Pasir Panjang,PASSENGER,,,,
29/1/2020,Port Brani,CARGO,0.214102564,0.749490039,0,5.3
29/1/2020,Port Brani,TANKER,5.7,,5.7,5.7
29/1/2020,Port Brani,PASSENGER,,,,
29/1/2020,Sea,CARGO,7.748563218,5.235471554,0,78.5
29/1/2020,Sea,TANKER,3.377955659,4.269225485,0,86.7
29/1/2020,Sea,PASSENGER,,,,
29/1/2021,Port Bukom,CARGO,6.05,8.555992052,0,12.1
29/1/2021,Port Bukom,TANKER,0.68807947,1.914956123,0,12.5
29/1/2021,Port Bukom,PASSENGER,,,,
29/1/2021,Port Tanjong Pagar,CARGO,0,0,0,0
29/1/2021,Port Tanjong Pagar,TANKER,0.2,,0.2,0.2
29/1/2021,Port Tanjong Pagar,PASSENGER,,,,
29/1/2021,Port Jurong Island,CARGO,5.04025974,3.590127535,0,13.1
29/1/2021,Port Jurong Island,TANKER,1.829515419,2.835234199,0,11.9
29/1/2021,Port Jurong Island,PASSENGER,,,,
29/1/2021,Port Tuas,CARGO,1.521428571,3.686185974,0,10.6
29/1/2021,Port Tuas,TANKER,2.7,3.618629956,0,12.7
29/1/2021,Port Tuas,PASSENGER,0,0,0,0
29/1/2021,Port Marina Bay Cruise Centre,CARGO,,,,
29/1/2021,Port Marina Bay Cruise Centre,TANKER,,,,
29/1/2021,Port Marina Bay Cruise Centre,PASSENGER,,,,
29/1/2021,Port Pasir Panjang,CARGO,1.298770492,2.136002989,0,10.6
29/1/2021,Port Pasir Panjang,TANKER,0.8648,1.875661432,0,9
29/1/2021,Port Pasir Panjang,PASSENGER,,,,
29/1/2021,Port Brani,CARGO,1.2,1.051189802,0,2.5
29/1/2021,Port Brani,TANKER,,,,
29/1/2021,Port Brani,PASSENGER,,,,
29/1/2021,Sea,CARGO,7.564285714,5.970848013,0,62.1
29/1/2021,Sea,TANKER,2.793221806,3.961705421,0,19.8
29/1/2021,Sea,PASSENGER,,,,
29/12/2019,Port Bukom,CARGO,9.1,,9.1,9.1
29/12/2019,Port Bukom,TANKER,2.197029703,3.025407591,0,10.4
29/12/2019,Port Bukom,PASSENGER,,,,
29/12/2019,Port Tanjong Pagar,CARGO,1.85,2.61629509,0,3.7
29/12/2019,Port Tanjong Pagar,TANKER,,,,
29/12/2019,Port Tanjong Pagar,PASSENGER,,,,
29/12/2019,Port Jurong Island,CARGO,7.025663717,3.586252988,0,16.1
29/12/2019,Port Jurong Island,TANKER,1.890696118,2.985795875,0,14.2
29/12/2019,Port Jurong Island,PASSENGER,,,,
29/12/2019,Port Tuas,CARGO,0.971428571,2.992989007,0,15
29/12/2019,Port Tuas,TANKER,1.134798535,3.41606252,0,40
29/12/2019,Port Tuas,PASSENGER,,,,
29/12/2019,Port Marina Bay Cruise Centre,CARGO,,,,
29/12/2019,Port Marina Bay Cruise Centre,TANKER,,,,
29/12/2019,Port Marina Bay Cruise Centre,PASSENGER,,,,
29/12/2019,Port Pasir Panjang,CARGO,1.148968105,3.242055626,0,37
29/12/2019,Port Pasir Panjang,TANKER,0.811764706,1.970217256,0,11.8
29/12/2019,Port Pasir Panjang,PASSENGER,,,,
29/12/2019,Port Brani,CARGO,0.5,0.72702918,0,2.1
29/12/2019,Port Brani,TANKER,1.26,1.27984374,0,2.7
29/12/2019,Port Brani,PASSENGER,,,,
29/12/2019,Sea,CARGO,6.784128257,5.688090637,0,20.2
29/12/2019,Sea,TANKER,3.242468503,4.330190029,0,56.1
29/12/2019,Sea,PASSENGER,,,,
29/12/2020,Port Bukom,CARGO,8.253333333,2.573731773,0,11.5
